PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT,ORDER_DATE,PROMISED_DATE,RECEIVED_DATE
PO002276,SUP022,PRD0033,WH05,1256,1256,341.2,428547.2,2024-02-18,2024-02-27,2024-02-27
PO002277,SUP006,PRD0027,WH04,1375,1290,299.68,412060.0,2024/11/03,2024-12-06,2024-12-05
PO002278,SUP013,PRD0009,WH06,1089,1089,129.79,141341.31,2025-06-29,2025-07-11,2025-07-11
PO002279,SUP021,PRD0049,WH02,670,670,239.5,160465.0,2025-03-02,2025-03-22,2025-03-21
PO002280,SUP018,PRD0016,WH02,1062,1062,234.54,,2025/08/30,2025/10/10,18-Oct-2025
PO002281,SUP020,PRD0078,WH01,195,195,256.38,"$49,994.10",2024-03-26,05/05/2024,2024-05-03
PO002282,SUP018,PRD0017,WH03,652,652,296.9,193578.8,2024-01-08,2024-02-18,2024-03-03
PO002283,SUP001,PRD0023,WH06,1331,1331,48.11,"$64,034.41",2025-01-07,2025-01-19,2025-01-16
PO002284,SUP013,PRD0014,WH03,863,757,61.84,"$53,367.92",2024-05-01,05/13/2024,2024-05-10
PO002285,SUP006,PRD0027,WH04,1400,1400,299.68,419552.0,2025-02-07,,10-Mar-2025
PO002286,SUP020,PRD0064,WH02,663,663,48.68,"32,274.84",2025-09-06,10/16/2025,11/05/2025
PO002287,SUP020,PRD0055,WH01,1223,1223,270.14,330381.22,2024/08/17,2024-09-26,2024/09/23
PO002288,SUP019,PRD0074,WH06,943,818,81.25,"$76,618.75",2025-01-08,2025-02-12,02/10/2025
PO002289,SUP024,PRD0050,WH04,1049,1049,105.09,"$110,239.41",2025-04-08,2025-04-20,2025-04-20
PO002290,SUP002,PRD0031,WH03,972,972,73.98,71908.56,04/12/2024,2024-05-01,2024-04-30
PO002291,SUP006,PRD0027,WH02,332,332,299.68,99493.76,2025-09-02,2025-10-05,2025-10-29
PO002292,SUP008,PRD0006,WH04,99,99,208.45,20636.55,2024-05-17,2024-05-28,2024-05-27
PO002293,SUP002,PRD0035,WH01,1252,1252,152.58,"$191,030.16",07/03/2025,2025-07-22,2025-07-21
PO002294,SUP019,PRD0074,WH03,488,488,81.25,"$39,650.00",2025-03-24,2025-04-28,2025-04-27
PO002295,SUP004,PRD0012,WH03,613,613,75.81,46471.53,2024-04-05,2024-04-20,2024/04/20
PO002296,SUP017,PRD0026,WH06,1300,1300,347.66,"451,958.00",2025-05-07,2025/05/16,2025-05-13
PO002297,SUP023,PRD0008,WH05,186,169,300.70,55930.2,2024-05-13,2024-05-24,2024-05-24
PO002298,SUP010,PRD0042,WH01,232,232,134.36,"$31,171.52",11-Feb-2025,2025-03-03,2025-03-09
PO002299,SUP016,PRD0051,WH01,1453,1453,72.66,105574.98,2025-10-14,2025-11-02,2025-10-30
PO002300,SUP002,PRD0035,WH02,1319,1255,152.58,201253.02,2025-10-10,10/29/2025,2025-10-26
PO002301,SUP013,PRD0053,WH06,546,546,241.84,132044.64,2025-08-15,2025-08-27,27-Aug-2025
PO002302,SUP016,PRD0051,WH01,679,679,72.66,49336.14,12/01/2024,2024-12-20,2024-12-19
PO002303,SUP013,PRD0014,WH04,761,761,61.84,47060.24,01/15/2025,2025-01-27,2025-01-24
PO002304,SUP008,PRD0065,WH03,195,195,$335.57,65436.15,2024-07-23,2024/08/03,2024/08/02
PO002305,SUP008,PRD0029,WH04,640,640,61.83,39571.2,2025-09-18,2025-09-29,09/27/2025
PO002306,SUP001,PRD0069,WH01,661,661,25.4,16789.4,2024-11-20,12/02/2024,2024-12-01
PO002307,SUP003,PRD0048,WH06,368,270,374.7,137889.6,2025-06-08,2025-07-13,2025-08-06
PO002308,SUP016,PRD0061,WH02,232,232,53.16,"12,333.12",01-Sep-2024,2024-09-20,09/18/2024
PO002309,SUP001,PRD0067,WH06,"1,397",1397,100.13,139881.61,2025/05/18,2025-05-30,05/27/2025
PO002310,SUP012,PRD0063,WH02,599,599,179.71,107646.29,2024-06-01,,2024/06/10
PO002311,SUP021,PRD0005,WH03,186,186,324.26,"60,312.36",2025-05-13,2025-06-02,2025-05-30
PO002312,SUP017,PRD0080,WH01,1293,1293,376.53,486853.29,2024/02/01,2024/02/10,2024-02-10
PO002313,SUP012,PRD0052,WH03,1387,1387,211.44,293267.28,2024-03-12,22-Mar-2024,2024-03-19
PO002314,SUP020,PRD0056,WH03,361,361,$111.86,40381.46,2024-08-27,2024-10-06,2024/10/30
PO002315,SUP004,PRD0057,WH01,627,627,63.37,39732.99,2024-11-23,2024-12-08,12/08/2024
PO002316,SUP003,PRD0077,WH03,1217,866,$77.50,"94,317.50",2025-04-28,2025-06-02,2025-06-16
PO002317,SUP017,PRD0080,WH05,1062,1062,376.53,399874.86,09/01/2024,2024-09-10,2024-09-10
PO002318,SUP025,PRD0075,WH05,985,985,246.56,242861.6,,2024-01-23,01/23/2024
PO002319,SUP001,PRD0067,WH02,538,538,100.13,53869.94,2024-08-09,2024-08-21,2024/08/21
PO002320,SUP021,PRD0049,WH05,1109,1109,239.5,265605.5,2024-10-25,2024-11-14,2024-11-11
PO002321,SUP019,PRD0003,WH06,878,666,308.62,270968.36,01/04/2025,02/08/2025,2025-02-07
PO002322,SUP024,PRD0050,WH02,879,879,105.09,92374.11,13-Mar-2025,03/25/2025,2025-03-25
PO002323,SUP001,PRD0069,WH04,1002,1002,25.4,25450.8,17-Jun-2024,06/29/2024,06/29/2024
PO002324,SUP006,PRD0004,WH05,239,239,$19.78,4727.42,02/19/2025,03/24/2025,2025-04-07
PO002325,SUP024,PRD0050,WH02,523,523,$105.09,54962.07,2025-03-05,2025-03-17,2025/03/14
PO002326,SUP010,PRD0042,WH01,634,634,134.36,85184.24,06/12/2025,07/02/2025,29-Jun-2025
PO002327,SUP004,PRD0047,WH03,118,118,$247.68,29226.24,20-Dec-2024,01/04/2025,2025-01-04
PO002328,SUP012,PRD0063,WH05,1286,1286,$179.71,231107.06,2025-07-05,2025/07/15,07/12/2025
PO002329,SUP017,PRD0019,WH04,294,294,382.47,112446.18,05/30/2024,2024/06/08,2024-06-06
PO002330,SUP001,PRD0067,WH02,1160,1160,100.13,116150.8,2025-04-28,2025-05-10,2025-05-10
PO002331,SUP010,PRD0040,WH06,453,453,257.63,116706.39,2024-02-01,2024-02-21,2024-03-14
PO002332,SUP001,PRD0020,WH06,735,735,,164860.5,2024-03-10,03/22/2024,2024-03-21
PO002333,SUP001,PRD0020,WH01,757,757,224.3,169795.1,2025-08-11,2025-08-23,2025-08-20
PO002334,SUP013,PRD0014,WH04,1170,"1,170",61.84,72352.8,2024-11-19,12/01/2024,11/30/2024
PO002335,SUP012,PRD0052,WH04,1436,1255,211.44,303627.84,02/26/2025,,2025-03-06
PO002336,SUP020,PRD0055,WH04,930,930,270.14,251230.2,2025-02-14,2025-03-26,2025-03-23
PO002337,SUP002,PRD0031,WH01,948,948,73.98,70133.04,2025-04-17,2025-05-06,04-May-2025
PO002338,SUP006,PRD0024,WH02,"1,211",1052,214.65,259941.15,2024-06-15,2024-07-18,2024-07-17
PO002339,SUP024,PRD0050,WH06,365,365,$105.09,38357.85,01-May-2024,13-May-2024,2024-05-11
PO002340,SUP013,PRD0009,WH02,895,895,129.79,,2024-01-29,10-Feb-2024,2024-02-09
PO002341,SUP025,PRD0075,WH06,571,546,246.56,140785.76,11-Aug-2025,2025-08-21,2025-08-19
PO002342,SUP017,PRD0066,WH05,1467,1467,261.8,384060.6,01-Jun-2024,10-Jun-2024,08-Jun-2024
PO002343,SUP004,PRD0057,WH06,853,853,63.37,54054.61,2025-01-26,02/10/2025,2025-02-10
PO002344,SUP010,PRD0042,WH01,81,81,134.36,10883.16,2024-11-05,,23-Nov-2024
PO002345,SUP018,PRD0060,WH01,1228,1083,380.72,467524.16,2024/04/20,31-May-2024,05/31/2024
PO002346,SUP018,PRD0060,WH01,261,261,380.72,99367.92,2024-10-08,2024-11-18,01-Dec-2024
PO002347,SUP012,PRD0041,WH04,1497,1497,169.67,253995.99,2024-02-26,07-Mar-2024,06-Mar-2024
PO002348,SUP006,PRD0034,WH05,"1,015",1015,103.51,105062.65,2024-04-30,2024-06-02,2024-05-30
PO002349,SUP005,PRD0007,WH02,"1,470",1470,22.74,"$33,427.80",2024-04-04,2024-04-16,04/21/2024
PO002350,SUP002,PRD0076,WH02,753,753,354.24,"$266,742.72",2025-07-14,2025-08-02,2025-07-30
PO002351,SUP008,PRD0030,WH04,200,200,65.68,13136.0,2025-01-20,2025/01/31,2025-01-30
PO002352,SUP001,PRD0069,WH05,732,732,25.4,"18,592.80",09/21/2025,2025-10-03,2025-10-01
PO002353,SUP020,PRD0038,WH05,1109,1109,258.78,286987.02,2024-10-23,2024-12-02,2024-11-30
PO002354,SUP016,PRD0025,WH04,1393,1266,167.97,233982.21,2024-05-16,2024-06-04,2024-06-03
PO002355,SUP001,PRD0020,WH06,998,998,224.3,223851.4,2025-02-17,2025-03-01,2025/02/26
PO002356,SUP024,PRD0071,WH02,1125,1125,309.98,348727.5,2025/09/24,2025-10-06,10/05/2025
PO002357,SUP019,PRD0073,WH06,1393,1294,253.85,"$353,613.05",2024-12-28,2025-02-01,29-Jan-2025
PO002358,SUP020,PRD0064,WH02,1117,785,48.68,54375.56,2024-01-13,2024-02-22,2024-02-20
PO002359,SUP002,PRD0028,WH02,468,468,239.8,112226.4,2024-07-25,2024-08-13,2024-08-13
PO002360,SUP008,PRD0030,WH01,1081,1081,65.68,71000.08,2025-09-20,2025-10-01,2025-09-30
PO002361,SUP012,PRD0041,WH01,807,727,169.67,136923.69,2024-12-18,12/28/2024,28-Dec-2024
PO002362,SUP002,PRD0072,WH06,1154,1154,84.7,97743.8,2025-10-09,2025-10-28,27-Oct-2025
PO002363,SUP005,PRD0013,WH05,357,357,127.58,"45,546.06",2024-12-12,2024-12-24,2024-12-23
PO002364,SUP005,PRD0068,WH06,285,285,364.7,103939.5,09-Jan-2024,2024-01-21,2024-01-21
PO002365,SUP002,PRD0076,WH05,509,444,354.24,180308.16,,2025-09-04,09/01/2025
PO002366,SUP013,PRD0009,WH05,"1,095",1095,129.79,142120.05,2025-06-02,2025-06-14,2025-06-12
PO002367,SUP024,PRD0018,WH06,1262,1262,162.04,"$204,494.48",01-May-2025,2025-05-13,2025-05-11
PO002368,SUP017,PRD0080,WH04,208,208,$376.53,78318.24,10/21/2025,2025-10-30,2025-10-29
PO002369,SUP005,PRD0068,WH04,211,166,364.7,76951.7,2024/05/13,2024-05-25,2024-05-22
PO002370,SUP024,PRD0022,WH03,986,986,$322.72,318201.92,2025-09-08,,
PO002371,SUP003,PRD0054,WH05,72,72,,2854.8,2024-06-07,2024-07-12,2024-07-09
PO002372,SUP004,PRD0021,WH01,214,214,170.55,"$36,497.70",2025-10-22,2025-11-06,11/06/2025
PO002373,SUP013,PRD0009,WH03,831,831,129.79,107855.49,2024-05-10,2024-05-22,20-May-2024
PO002374,SUP003,PRD0048,WH06,886,650,374.7,331984.2,2025-01-09,2025/02/13,2025-02-13
PO002375,SUP001,PRD0069,WH04,1191,1191,25.40,30251.4,,2025/07/02,2025-06-30
PO002376,SUP020,PRD0038,WH05,1384,1384,258.78,358151.52,2024-02-23,2024-04-03,2024-04-01
PO002377,SUP006,PRD0070,WH04,1314,949,340.52,447443.28,2024-02-15,2024-03-19,2024-03-26
PO002378,SUP001,PRD0062,WH05,1179,1179,$184.46,217478.34,2025-07-31,2025-08-12,12-Aug-2025
PO002379,SUP001,PRD0020,WH02,719,719,224.3,161271.7,2024-02-11,2024-02-23,2024-02-23
PO002380,SUP020,PRD0055,WH06,903,903,270.14,243936.42,2025-02-21,2025-04-02,04/01/2025
PO002381,SUP021,PRD0049,WH02,533,533,239.5,"$127,653.50",29-Sep-2025,10/19/2025,2025-10-19
PO002382,SUP006,PRD0034,WH04,310,293,$103.51,32088.1,2025-02-22,2025-03-27,20-Apr-2025
PO002383,SUP004,PRD0057,WH02,116,116,63.37,7350.92,2024-11-23,2024-12-08,2024/12/07
PO002384,SUP020,PRD0078,WH05,533,405,256.38,"136,650.54",2024-10-10,2024-11-19,2024-11-19
PO002385,SUP001,PRD0020,WH05,287,287,224.3,64374.1,2025-03-09,03/21/2025,18-Mar-2025
PO002386,SUP002,PRD0072,WH04,1426,1426,$84.70,120782.2,2025-01-23,2025-02-11,2025-02-11
PO002387,SUP008,PRD0029,WH05,248,248,61.83,"$15,333.84",,2024/12/18,18-Dec-2024
PO002388,SUP005,PRD0013,WH05,1132,1132,127.58,144420.56,2024-04-14,2024-04-26,2024-04-23
PO002389,SUP012,PRD0063,WH03,944,944,179.71,169646.24,2025-03-26,2025/04/05,2025-04-03
PO002390,SUP001,PRD0069,WH05,"1,410","1,410",25.4,35814.0,2025-05-18,2025-05-30,05/29/2025
PO002391,SUP016,PRD0061,WH03,1438,1080,53.16,76444.08,2025-04-27,2025/05/16,2025-05-14
PO002392,SUP004,PRD0012,WH02,1325,1214,75.81,,2024-02-21,2024-03-07,03/06/2024
PO002393,SUP021,PRD0005,WH02,97,97,324.26,31453.22,2025-04-22,2025/05/12,2025-05-27
PO002394,SUP002,PRD0072,WH03,862,862,84.7,73011.4,2025/05/11,2025-05-30,2025-05-27
PO002395,SUP020,PRD0055,WH02,160,160,270.14,43222.4,2024/05/04,2024-06-13,2024-07-03
PO002396,SUP020,PRD0059,WH02,452,372,194.35,87846.2,,2025/09/09,2025-09-08
PO002397,SUP021,PRD0001,WH02,174,174,358.98,62462.52,2024-12-22,2025-01-11,2025-02-04
PO002398,SUP008,PRD0029,WH02,58,58,61.83,3586.14,2024-11-17,2024-11-28,2024/11/28
PO002399,SUP005,PRD0068,WH04,1231,1231,364.7,448945.7,2025/05/06,18-May-2025,2025-05-17
PO002400,SUP023,PRD0008,WH03,1338,1338,300.7,402336.6,2024-12-12,2024-12-23,2024-12-20
PO002401,SUP006,PRD0034,WH04,1180,1094,103.51,"122,141.80",01/05/2025,2025-02-07,2025-02-13
PO002402,SUP022,PRD0037,WH03,750,750,361.55,271162.5,2024-07-31,2024-08-09,2024-08-09
PO002403,SUP013,PRD0014,WH05,134,134,61.84,8286.56,2025/09/22,2025-10-04,2025-10-02
PO002404,SUP012,PRD0052,WH02,929,929,211.44,196427.76,2025-10-21,2025-10-31,2025/10/30
PO002405,SUP005,PRD0068,WH04,886,886,364.7,323124.2,2024-03-29,2024-04-10,10-Apr-2024
PO002406,SUP017,PRD0066,WH06,1312,1312,261.8,343481.6,2025/05/13,2025-05-22,2025-05-21
PO002407,SUP018,PRD0016,WH01,1149,965,234.54,269486.46,2024-01-16,2024-02-26,2024/02/25
PO002408,SUP018,PRD0017,WH03,896,896,296.9,266022.4,2024-09-07,2024-10-18,2024-10-16
PO002409,SUP002,PRD0031,WH06,1159,842,73.98,85742.82,21-Oct-2025,2025/11/09,2025-11-07
PO002410,SUP002,PRD0031,WH03,665,665,73.98,49196.7,04/28/2024,2024-05-17,2024-06-08
PO002411,SUP013,PRD0053,WH06,1347,1347,241.84,325758.48,2024-09-13,2024-09-25,2024-09-23
PO002412,SUP019,PRD0003,WH04,814,814,308.62,251216.68,,2024/07/03,07/03/2024
PO002413,SUP018,PRD0032,WH01,535,379,160.48,85856.8,05/10/2025,20-Jun-2025,2025/06/20
PO002414,SUP005,PRD0007,WH02,688,688,22.74,15645.12,11-Nov-2024,2024-11-23,2024-11-23
PO002415,SUP006,PRD0034,WH01,1128,873,103.51,"116,759.28",2025-02-07,2025-03-12,2025-03-17
PO002416,SUP002,PRD0035,WH06,941,941,152.58,143577.78,2025-10-02,2025-10-21,2025-10-21
PO002417,SUP012,PRD0063,WH02,394,394,179.71,"$70,805.74",2024-12-20,2024-12-30,2024/12/29
PO002418,SUP013,PRD0014,WH02,269,269,61.84,16634.96,05/14/2025,2025-05-26,2025-05-25
PO002419,SUP019,PRD0046,WH03,836,836,84.95,71018.2,2024/03/07,04/11/2024,2024-04-10
PO002420,SUP004,PRD0057,WH04,1310,1310,63.37,83014.7,26-May-2024,2024-06-10,2024-06-22
PO002421,SUP018,PRD0017,WH03,1388,1388,296.9,412097.2,2025-10-05,11/15/2025,11/24/2025
PO002422,SUP004,PRD0015,WH01,65,65,$272.68,"$17,724.20",2025-08-07,2025-08-22,2025-08-20
PO002423,SUP004,PRD0047,WH01,1183,1183,247.68,293005.44,03/22/2025,2025-04-06,2025-04-06
PO002424,SUP003,PRD0002,WH04,1284,1284,270.53,"$347,360.52",2024-09-14,2024-10-19,2024-11-02
PO002425,SUP002,PRD0076,WH06,298,242,354.24,"$105,563.52",2024-05-15,2024-06-03,2024-06-02
PO002426,SUP018,PRD0032,WH06,211,211,$160.48,"$33,861.28",2025/08/02,12-Sep-2025,2025/09/09
PO002427,SUP006,PRD0027,WH04,633,633,299.68,189697.44,2025/06/18,2025-07-21,2025-08-14
PO002428,SUP002,PRD0072,WH03,983,983,,83260.1,06/13/2024,2024-07-02,2024-07-02
PO002429,SUP016,PRD0025,WH01,981,981,167.97,"$164,778.57",2025-02-05,2025-02-24,2025-02-24
PO002430,SUP014,PRD0039,WH03,634,634,208.12,131948.08,24-Feb-2025,2025-03-20,2025-03-18
PO002431,SUP025,PRD0075,WH02,410,410,246.56,101089.6,11/20/2024,11/30/2024,27-Nov-2024
PO002432,SUP016,PRD0051,WH03,1167,1167,72.66,"84,794.22",09/22/2025,2025-10-11,2025-10-11
PO002433,SUP019,PRD0003,WH02,1024,1024,308.62,316026.88,2024-03-25,04/29/2024,04/26/2024
PO002434,SUP001,PRD0062,WH05,651,651,184.46,"120,083.46",06/24/2024,2024-07-06,2024-07-05
PO002435,SUP018,PRD0016,WH02,-100,132,234.54,44093.52,05-Mar-2024,2024/04/15,2024-04-27
PO002436,SUP005,PRD0007,WH04,1180,1180,22.74,26833.2,2025-04-16,2025-04-28,04/28/2025
PO002437,SUP021,PRD0001,WH04,991,991,358.98,355749.18,13-Mar-2025,2025-04-02,2025-04-07
PO002438,SUP004,PRD0021,WH05,69,69,170.55,11767.95,2025-11-02,2025-11-17,2025-11-15
PO002439,SUP002,PRD0028,WH05,"1,149",1149,239.80,275530.2,2025/01/03,2025-01-22,2025/01/19
PO002440,SUP013,PRD0009,WH03,1103,1103,129.79,143158.37,2024-04-12,2024-04-24,04/24/2024
PO002441,SUP006,PRD0070,WH02,1321,1321,340.52,449826.92,2024-11-02,2024-12-05,2024-12-03
PO002442,SUP021,PRD0001,WH02,,109,358.98,46667.4,2024-03-01,2024-03-21,03/21/2024
PO002443,SUP008,PRD0006,WH05,560,560,208.45,116732.0,2025-04-01,2025/04/12,2025-04-09
PO002444,SUP022,PRD0033,WH06,1082,1082,341.2,369178.4,2025-04-03,04/12/2025,2025/04/10
PO002445,SUP017,PRD0066,WH06,1137,1137,261.8,"$297,666.60",06-Aug-2025,2025-08-15,2025-08-13
PO002446,SUP018,PRD0060,WH04,927,927,,352927.44,2024/08/19,09/29/2024,2024-10-12
PO002447,SUP022,PRD0037,WH05,980,980,$361.55,354319.0,,2024-08-07,2024-08-07
PO002448,SUP010,PRD0058,WH05,548,548,,160690.04,2024-02-18,2024-03-09,15-Mar-2024
PO002449,SUP003,PRD0002,WH06,262,262,270.53,70878.86,2024-10-09,13-Nov-2024,2024-11-17
PO002450,SUP010,PRD0042,WH03,1318,1318,,177086.48,2024-11-19,09-Dec-2024,06-Dec-2024
PO002451,SUP017,PRD0080,WH01,"1,292",1292,376.53,486476.76,2025-05-28,2025-06-06,05-Jun-2025
PO002452,SUP001,PRD0069,WH01,1219,1219,25.4,30962.6,2025-05-27,08-Jun-2025,2025-06-07
PO002453,SUP006,PRD0070,WH02,1432,1432,340.52,487624.64,2024-04-05,2024-05-08,05/06/2024
PO002454,SUP006,PRD0027,WH03,,447,299.68,147142.88,2024-07-12,2024-08-14,2024-08-11
PO002455,SUP019,PRD0073,WH03,601,425,253.85,,13-Dec-2024,01/17/2025,2025-02-06
PO002456,SUP010,PRD0058,WH03,"1,356",1356,293.23,397619.88,08/15/2024,2024/09/04,2024/09/10
PO002457,SUP001,PRD0023,WH05,1075,1075,48.11,51718.25,2024-01-18,,28-Jan-2024
PO002458,SUP003,PRD0054,WH03,,746,39.65,"$35,764.30",,2025-09-02,2025/09/12
PO002459,SUP004,PRD0057,WH02,1276,1276,63.37,80860.12,2025-05-12,05/27/2025,2025-05-27
PO002460,SUP020,PRD0059,WH06,617,499,194.35,119913.95,2024-12-19,2025-01-28,2025-01-27
PO002461,SUP017,PRD0026,WH05,791,791,347.66,274999.06,2024-08-03,2024-08-12,2024-08-09
PO002462,SUP013,PRD0014,WH06,540,540,61.84,33393.6,2025-07-27,08/08/2025,2025-08-07
PO002463,SUP003,PRD0077,WH06,1277,1277,77.5,98967.5,2024-01-24,02/28/2024,2024-03-07
PO002464,SUP010,PRD0042,WH04,1310,1310,134.36,176011.6,2024-10-30,11/19/2024,12/08/2024
PO002465,SUP008,PRD0030,WH05,214,214,65.68,"$14,055.52",28-Jun-2025,2025-07-09,2025-07-09
PO002466,SUP010,PRD0042,WH06,305,305,134.36,40979.8,10/10/2025,2025-10-30,30-Oct-2025
PO002467,SUP018,PRD0017,WH04,1227,1227,296.9,364296.3,2024-06-19,2024-07-30,2024-08-20
PO002468,SUP020,PRD0078,WH03,1337,1337,256.38,342780.06,2025-03-18,,2025/04/27
PO002469,SUP005,PRD0068,WH04,957,957,$364.70,"$349,017.90",2024-05-08,05/20/2024,2024-05-18
PO002470,SUP020,PRD0055,WH05,180,,270.14,48625.2,03/19/2024,04/28/2024,2024-04-27
PO002471,SUP009,PRD0044,WH04,"1,152",1152,216.5,249408.0,2024-08-28,2024-09-08,06-Sep-2024
PO002472,SUP002,PRD0028,WH05,1165,1165,239.8,279367.0,2025-08-24,2025-09-12,2025-09-10
PO002473,SUP005,PRD0013,WH04,974,974,127.58,"124,262.92",2025-04-13,2025-04-25,2025/04/22
PO002474,SUP003,PRD0054,WH05,1438,1242,39.65,57016.7,2024-11-28,2025-01-02,2025-01-09
PO002475,SUP013,PRD0053,WH05,967,967,241.84,233859.28,2024-07-11,2024-07-23,20-Jul-2024
PO002476,SUP010,PRD0040,WH05,670,670,257.63,172612.1,2024-04-06,2024-04-26,2024-04-25
PO002477,SUP024,PRD0022,WH03,723,723,322.72,233326.56,07/03/2024,2024-07-15,2024/07/15
PO002478,SUP001,PRD0067,WH02,1485,1485,$100.13,148693.05,2024-04-13,04/25/2024,2024-04-25
PO002479,SUP008,PRD0043,WH01,144,144,$379.80,54691.2,2024-05-07,2024-05-18,2024-05-15
PO002480,SUP020,PRD0056,WH03,445,445,111.86,49777.7,2025-04-12,2025-05-22,20-May-2025
PO002481,SUP024,PRD0018,WH01,762,762,$162.04,123474.48,03/31/2024,2024-04-12,2024-04-11
PO002482,SUP010,PRD0040,WH06,304,304,257.63,78319.52,2024-02-02,2024-02-22,2024-02-22
PO002483,SUP018,PRD0032,WH05,1202,1202,160.48,192896.96,01/03/2025,2025-02-13,2025-02-11
PO002484,SUP024,PRD0050,WH04,131,131,105.09,13766.79,2024-07-13,2024-07-25,2024-07-24
PO002485,SUP021,PRD0001,WH05,862,614,358.98,309440.76,2024-11-05,2024/11/25,2024-11-24
PO002486,SUP024,PRD0018,WH03,204,204,162.04,33056.16,2024-04-05,2024-04-17,2024-04-14
PO002487,SUP018,PRD0032,WH06,1422,1422,160.48,228202.56,2024-05-22,2024-07-02,2024-06-30
PO002488,SUP024,PRD0022,WH06,360,360,322.72,116179.2,2024-10-26,2024-11-07,2024-11-07
PO002489,SUP020,PRD0064,WH05,562,562,48.68,27358.16,2025/04/14,2025/05/24,2025-05-24
PO002490,SUP018,PRD0016,WH01,412,329,234.54,96630.48,2024-10-08,2024-11-18,
PO002491,SUP008,PRD0029,WH04,331,331,61.83,20465.73,2025-01-03,2025-01-14,2025-01-11
PO002492,SUP020,PRD0038,WH01,631,631,258.78,,2024/12/20,2025-01-29,2025-01-27
PO002493,SUP004,PRD0057,WH03,130,130,63.37,,2024-07-01,16-Jul-2024,2024-07-16
PO002494,SUP002,PRD0076,WH02,865,865,354.24,306417.6,2024-07-09,2024/07/28,2024-07-25
PO002495,SUP006,PRD0024,WH03,1197,1153,$214.65,256936.05,2024-10-16,,2024-12-06
PO002496,SUP019,PRD0046,WH03,1238,1238,84.95,105168.1,2024-01-22,2024-02-26,26-Feb-2024
PO002497,SUP025,PRD0075,WH02,525,525,246.56,129444.0,2025-04-11,2025-04-21,2025-04-19
PO002498,SUP003,PRD0077,WH02,1139,826,77.5,88272.5,2025-02-21,2025-03-28,2025-04-18
PO002499,SUP021,PRD0036,WH01,192,192,25.52,4899.84,2024-07-27,2024-08-16,2024-08-14
PO002500,SUP005,PRD0068,WH04,365,365,364.7,133115.5,09/11/2024,09/23/2024,2024-09-21
PO002501,SUP006,PRD0024,WH04,504,455,,108183.6,2024/08/11,2024-09-13,27-Sep-2024
PO002502,SUP017,PRD0019,WH02,1028,1028,382.47,"393,179.16",03/18/2025,03/27/2025,2025-03-24
PO002503,SUP006,PRD0034,WH03,1171,1171,103.51,"$121,210.21",2025-05-31,2025-07-03,
PO002504,SUP016,PRD0051,WH04,987,987,$72.66,71715.42,2024-03-14,,2024-03-31
PO002505,SUP017,PRD0080,WH04,506,506,376.53,190524.18,2024-10-08,2024-10-17,2024-10-15
PO002506,SUP018,PRD0060,WH05,1168,1096,380.72,444680.96,01/10/2024,2024-02-20,2024-02-18
PO002507,SUP017,PRD0019,WH02,106,106,382.47,,2024-11-03,,2024-11-12
PO002508,SUP024,PRD0050,WH05,1112,"1,112",105.09,116860.08,2024-06-17,2024/06/29,27-Jun-2024
PO002509,SUP012,PRD0052,WH04,180,169,$211.44,"$38,059.20",2024/08/16,08/26/2024,2024-08-23
PO002510,SUP021,PRD0005,WH06,476,476,324.26,"154,347.76",2024-11-06,11/26/2024,18-Dec-2024
PO002511,SUP010,PRD0058,WH01,272,208,293.23,"$79,758.56",2024-08-08,08/28/2024,2024-08-28
PO002512,SUP003,PRD0054,WH01,1081,1081,39.65,"$42,861.65",09/24/2024,2024-10-29,2024/10/27
PO002513,SUP001,PRD0023,WH02,493,493,48.11,23718.23,04-Jun-2025,2025-06-16,06/14/2025
PO002514,SUP018,PRD0017,WH03,297,297,296.9,88179.3,2025-07-05,08/15/2025,13-Aug-2025
PO002515,SUP021,PRD0036,WH03,89,89,25.52,2271.28,2024-01-04,,2024-01-24
PO002516,SUP024,PRD0079,WH02,147,147,124.03,18232.41,2024-09-13,2024-09-25,2024/09/22
PO002517,SUP024,PRD0079,WH04,316,316,124.03,39193.48,2025-07-29,2025-08-10,08/08/2025
PO002518,SUP003,PRD0054,WH06,1222,1222,39.65,48452.3,12/26/2024,2025-01-30,2025/02/21
PO002519,SUP018,PRD0060,WH06,357,357,380.72,135917.04,2024-05-19,2024-06-29,2024-07-10
PO002520,SUP014,PRD0039,WH06,1176,1176,208.12,244749.12,2025-02-07,2025-03-03,2025/03/03
PO002521,SUP020,PRD0078,WH05,1101,1101,256.38,282274.38,2024-04-08,05/18/2024,2024-05-17
PO002522,SUP021,PRD0005,WH06,208,208,324.26,67446.08,2024/01/15,2024-02-04,2024/02/03
PO002523,SUP021,PRD0049,WH01,228,228,239.5,54606.0,2025-03-06,03/26/2025,2025-04-07
PO002524,SUP003,PRD0048,WH05,372,300,$374.70,139388.4,2024-12-16,2025-01-20,2025-01-17
PO002525,SUP021,PRD0005,WH06,467,467,324.26,151429.42,29-May-2025,2025-06-18,2025-06-15
PO002526,SUP012,PRD0063,WH06,1117,1117,179.71,200736.07,2024-08-22,2024/09/01,
PO002527,SUP012,PRD0063,WH04,137,137,179.71,24620.27,2025-08-03,,2025-08-11
