SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE,ORDER_DATE,SHIP_DATE,PROMISED_DATE,DELIVERY_DATE
SO0007237,CUST0114,PRD0040,WH01,SM4,196,196,197.55,71865.36,2024/04/03,04/06/2024,2024/04/20,2024-04-19
SO0007238,CUST0094,PRD0019,WH05,SM3,134,134,201.65,73606.2,2024-07-15,2024-07-16,25-Jul-2024,2024/07/23
SO0007239,CUST0117,PRD0063,WH04,SM1,,209,831.35,54321.19,14-Oct-2025,2025-10-16,2025-10-21,2025-10-19
SO0007240,CUST0105,PRD0079,WH01,SM1,201,201,815.06,"$40,529.64",2024-12-28,2024-12-30,2025-01-04,2025-01-01
SO0007241,CUST0014,PRD0047,WH03,SM1,114,114,377.41,"37,039.74",2025-07-03,2025-07-06,2025-07-11,2025/07/09
SO0007242,CUST0089,PRD0017,WH01,SM1,207,207,996.21,"$82,058.94",2024-04-14,2024-04-15,2024-04-20,2024-04-30
SO0007243,CUST0085,PRD0019,WH01,SM3,231,231,426.53,126888.3,2025-08-15,2025-08-17,26-Aug-2025,2025-08-24
SO0007244,CUST0160,PRD0047,WH03,SM3,96,96,139.32,31191.36,2024-11-30,12/02/2024,2024-12-11,2024-12-09
SO0007245,CUST0054,PRD0074,WH02,SM2,142,121,94.55,14019.06,2025-02-02,2025-02-05,2025-03-09,2025-03-06
SO0007246,CUST0094,PRD0067,WH04,SM1,211,211,818.37,"$28,373.17",2024-04-19,2024-04-20,04/25/2024,2024-04-23
SO0007247,CUST0009,PRD0033,WH01,SM1,296,296,1047.63,129097.44,2025-11-01,11/02/2025,2025-11-07,2025-11-04
SO0007248,CUST0011,PRD0003,WH03,SM2,92,92,79.77,37479.88,2024-07-10,2024-07-11,2024-08-12,2024-08-17
SO0007249,CUST0028,PRD0062,WH06,SM1,292,,,,2025/09/04,2025-09-06,2025-09-11,2025-09-21
SO0007250,CUST0011,PRD0035,WH06,SM2,40,40,,9706.8,06-Oct-2024,2024-10-08,11/09/2024,06-Nov-2024
SO0007251,CUST0195,PRD0020,WH03,SM1,34,34,150.87,"12,675.54",2024-04-26,28-Apr-2024,2024-05-03,30-Apr-2024
SO0007252,CUST0188,PRD0039,WH04,SM4,58,58,60.87,21817.28,2024-06-19,2024-06-22,2024-07-06,03-Jul-2024
SO0007253,CUST0101,PRD0075,WH04,SM3,20,20,28.9,6338.6,2025/01/05,2025/01/07,2025-01-16,2025/01/13
SO0007254,CUST0016,PRD0011,WH04,SM1,109,109,387.7,14520.98,2025-11-14,2025-11-16,2025-11-21,2025/11/24
SO0007255,CUST0078,PRD0065,WH06,SM3,205,205,391.33,"90,747.35",2025-09-04,,2025-09-16,2025-09-13
SO0007256,CUST0048,PRD0055,WH05,SM1,57,57,187.97,22586.82,2025-05-27,,2025-06-03,2025/06/02
SO0007257,CUST0025,PRD0052,WH02,SM4,22,22,22.19,8124.38,2025-11-10,2025-11-13,2025-11-27,2025-11-24
SO0007258,CUST0031,PRD0045,WH06,SM2,128,128,111.67,45812.48,2024/09/24,2024-09-27,2024-10-29,2024-10-27
SO0007259,CUST0194,PRD0011,WH04,SM2,88,88,88.57,11723.36,2025-02-20,2025-02-22,2025/03/26,2025/03/25
SO0007260,CUST0192,PRD0053,WH06,SM2,18,18,14.19,8076.42,2024-11-28,12/01/2024,02-Jan-2025,12/31/2024
SO0007261,CUST0110,PRD0019,WH01,SM1,69,69,227.79,37901.7,2024/09/26,2024-09-27,2024-10-02,09/29/2024
SO0007262,CUST0194,PRD0012,WH01,SM1,227,227,1143.34,"28,216.10",2025-10-11,2025-10-12,2025-10-17,2025-10-16
SO0007263,CUST0104,PRD0009,WH05,SM2,173,173,123.23,39335.01,2024-01-10,2024-01-11,2024-02-12,2024-02-09
SO0007264,CUST0026,PRD0057,WH04,SM4,267,267,324.09,31444.59,2024-03-27,2024-03-30,2024/04/13,11-Apr-2024
SO0007265,CUST0163,PRD0019,WH01,SM1,,249,998.62,136775.7,,2024-10-31,2024-11-05,2024-11-02
SO0007266,CUST0097,PRD0069,WH06,SM2,145,145,117.13,6053.75,2024-04-14,2024-04-17,2024-05-19,2024-05-17
SO0007267,CUST0139,PRD0043,WH02,SM4,172,172,211.13,120566.84,2024-12-01,2024/12/04,2024-12-18,2024-12-26
SO0007268,CUST0128,PRD0011,WH06,SM3,12,12,19.09,1598.64,2024-11-26,2024-11-27,2024-12-06,05-Dec-2024
SO0007269,CUST0138,PRD0023,WH06,SM2,30,29,23.08,2496.03,2024-06-17,2024-06-20,2024/07/22,2024-07-26
SO0007270,CUST0078,PRD0004,WH01,SM1,252,252,"$1,308.05",8028.72,2025-05-24,2025-05-25,2025-05-30,27-May-2025
SO0007271,CUST0128,PRD0044,WH06,SM2,297,297,276.84,115841.88,2025/01/26,01/29/2025,2025/03/02,2025-02-27
SO0007272,CUST0114,PRD0038,WH02,SM2,68,68,61.38,30906.68,2025-11-11,11/14/2025,12/16/2025,2025-12-13
SO0007273,CUST0057,PRD0065,WH02,SM2,89,89,81.55,39397.63,2025-08-03,06-Aug-2025,2025-09-07,2025-09-06
SO0007274,CUST0052,PRD0054,WH06,SM2,41,,29.72,2727.32,2025-10-03,2025-10-05,06-Nov-2025,2025-11-04
SO0007275,CUST0163,PRD0042,WH03,SM2,121,121,99.53,"24,331.89",2025-08-09,2025-08-10,2025-09-11,09/08/2025
SO0007276,CUST0135,PRD0032,WH06,SM1,196,196,940.58,45818.92,2024-12-15,2024-12-17,2024-12-22,2024-12-20
SO0007277,CUST0105,PRD0070,WH03,SM2,194,194,173.99,85034.08,26-Feb-2024,2024-02-29,2024-04-01,2024-04-08
SO0007278,CUST0066,PRD0028,WH04,SM1,207,207,980.3,66763.71,2024-05-06,,13-May-2024,2024-05-18
SO0007279,CUST0163,PRD0024,WH06,SM4,199,199,174.76,"$70,221.13",06/08/2025,2025-06-10,24-Jun-2025,06/23/2025
SO0007280,CUST0071,PRD0041,WH01,SM4,111,111,120.46,26389.14,01/11/2025,2025-01-12,2025-01-26,01/24/2025
SO0007281,CUST0110,PRD0013,WH04,SM4,82,82,$68.04,"$18,363.08",2024-02-27,02/29/2024,14-Mar-2024,2024-03-13
SO0007282,CUST0103,PRD0074,WH01,SM3,212,212,313.06,24562.32,06/29/2025,2025-07-02,2025-07-11,2025/07/09
SO0007283,CUST0090,PRD0061,WH05,SM1,296,296,"$1,046.00",25686.88,2024-08-24,08/26/2024,2024-08-31,2024-08-29
SO0007284,CUST0029,PRD0064,WH06,SM4,207,207,207.0,"$19,126.80",2024-01-09,12-Jan-2024,26-Jan-2024,2024-01-23
SO0007285,CUST0054,PRD0019,WH05,SM1,226,226,753.64,"$124,141.80",2024-07-16,2024/07/17,2024-07-22,2024-07-30
SO0007286,CUST0066,PRD0008,WH01,SM2,149,149,136.0,81947.02,2025-09-12,,2025-10-17,2025-10-16
SO0007287,CUST0125,PRD0077,WH04,SM3,190,190,258.17,27785.6,2025-06-05,08-Jun-2025,2025-06-17,2025-06-14
SO0007288,CUST0021,PRD0080,WH04,SM3,7,7,10.23,3548.93,2024-06-08,2024/06/11,20-Jun-2024,2024-06-17
SO0007289,CUST0121,PRD0068,WH03,SM9,86,86,,52584.7,2025-09-07,2025-09-10,10/12/2025,2025-10-09
SO0007290,CUST0123,PRD0030,WH06,SM1,137,137,637.69,11923.11,2025-10-01,2025-10-04,2025-10-09,2025-10-08
SO0007291,CUST0147,PRD0004,WH02,SM1,31,24,79.40,764.64,2024-05-23,05/24/2024,2024-05-29,2024-06-06
SO0007292,CUST0024,PRD0068,WH04,SM3,182,182,279.58,111283.9,2025-02-26,2025-02-27,03/08/2025,2025-03-07
SO0007293,CUST0116,PRD0043,WH04,SM1,280,,,"$196,271.60",21-Jul-2025,2025-07-22,27-Jul-2025,2025-07-25
SO0007294,CUST0133,PRD0027,WH06,SM2,48,40,$32.08,21346.4,01/25/2025,2025-01-26,02/27/2025,2025-02-25
SO0007295,CUST0076,PRD0058,WH03,SM4,283,283,257.62,133559.02,30-Sep-2024,10/02/2024,2024/10/16,2024-10-13
SO0007296,CUST0157,PRD0073,WH04,SM3,185,185,273.43,"84,683.75",,08/07/2025,08/16/2025,2025-08-15
SO0007297,CUST0128,PRD0077,WH03,SM4,25,25,22.28,3656.0,2025-06-06,2025/06/07,2025/06/21,2025-06-27
SO0007298,CUST0108,PRD0066,WH04,SM4,98,98,117.22,"$33,578.72",07/23/2024,2024-07-25,2024/08/08,2024-08-06
SO0007299,CUST0190,PRD0039,WH03,SM2,241,241,157.1,90654.56,2024-01-12,01/14/2024,2024-02-15,2024-02-12
SO0007300,CUST0053,PRD0073,WH06,SM1,42,42,169.17,19225.5,2024-11-29,02-Dec-2024,07-Dec-2024,2024-12-05
SO0007301,CUST0195,PRD0076,WH03,SM1,56,56,261.33,"$33,946.08",2024-12-01,2024-12-02,2024-12-07,12/04/2024
SO0007302,CUST0135,PRD0060,WH05,SM2,256,256,221.34,129336.32,11/08/2025,2025-11-09,2025-12-11,2025-12-22
SO0007303,CUST0196,PRD0061,WH01,SM4,187,187,224.23,16227.86,2025-04-01,2025-04-03,2025-04-17,2025/04/16
SO0007304,CUST0186,PRD0067,WH04,SM2,123,123,80.51,16539.81,2024-10-12,2024-10-15,11/16/2024,11/14/2024
SO0007305,CUST0102,PRD0054,WH06,SM3,286,286,344.48,19024.72,22-May-2024,2024/05/23,2024-06-01,2024-05-29
SO0007306,CUST0167,PRD0054,WH04,SM2,261,261,207.56,"$17,361.72",2025-09-22,2025-09-25,10/27/2025,2025-10-24
SO0007307,CUST0174,PRD0030,WH02,SM4,45,45,44.85,3916.35,,2024-11-08,2024-11-22,27-Nov-2024
SO0007308,CUST0096,PRD0010,WH02,SM1,212,212,1102.08,15567.16,02/04/2024,2024-02-06,2024-02-11,2024-02-10
SO0007309,CUST0103,PRD0024,WH06,SM1,241,241,1020.86,85041.67,2024-12-07,2024-12-08,2024/12/13,12/12/2024
SO0007310,CUST0021,PRD0077,WH06,SM1,186,186,715.78,27200.64,10/12/2025,10/14/2025,2025-10-19,2025-10-16
SO0007311,CUST0128,PRD0073,WH04,SM1,102,102,392.39,46690.5,2025-11-01,2025/11/03,2025-11-08,2025-11-07
SO0007312,CUST0065,PRD0079,WH03,SM3,30,30,55.33,6049.2,2024-04-07,08-Apr-2024,04/17/2024,2024-04-16
SO0007313,CUST0147,PRD0025,WH02,SM3,68,42,68.02,10534.44,2025-11-08,2025-11-11,2025-11-20,2025-11-18
SO0007314,CUST0052,PRD0002,WH04,SM2,85,85,$83.63,,09/05/2025,2025-09-06,2025-10-08,2025-10-05
SO0007315,CUST0120,PRD0035,WH03,SM1,103,103,334.07,24995.01,2024-01-14,2024-01-17,2024-01-22,2024-01-21
SO0007316,CUST0005,PRD0050,WH03,SM1,88,88,303.82,15106.96,07-Jun-2024,2024-06-09,14-Jun-2024,2024-06-12
SO0007317,CUST0170,PRD0034,WH03,SM4,22,,23.34,3692.04,2025-06-27,2025-06-29,,2025-07-11
SO0007318,CUST0111,PRD0079,WH03,SM1,282,282,1362.5,,2025-07-04,2025-07-07,12-Jul-2025,07/11/2025
SO0007319,CUST0169,PRD0024,WH05,SM1,130,130,657.76,45873.1,10/23/2024,2024-10-25,10/30/2024,2024-10-29
SO0007320,CUST0092,PRD0073,WH06,SM3,139,139,263.59,"$63,627.25",2024/04/29,02-May-2024,2024-05-11,05/09/2024
SO0007321,CUST0146,PRD0063,WH04,SM3,134,134,201.88,34827.94,2024-03-13,2024-03-14,23-Mar-2024,
SO0007322,CUST0151,PRD0025,WH02,SM2,97,97,63.5,,2024-11-02,2024-11-05,2024-12-07,12/06/2024
SO0007323,CUST0113,PRD0048,WH01,SM4,252,239,291.29,119939.76,2024-09-25,2024-09-26,2024-10-10,2024/10/14
SO0007324,CUST0014,PRD0052,WH02,SM3,220,220,381.88,81243.8,2025-08-16,08/17/2025,08/26/2025,2025/09/04
SO0007325,CUST0137,PRD0016,WH06,SM4,194,194,225.68,62784.22,2025-09-30,03-Oct-2025,2025-10-17,15-Oct-2025
SO0007326,CUST0115,PRD0058,WH01,SM3,134,134,178.64,63239.96,2025-02-22,2025-02-23,2025-03-04,2025-03-02
SO0007327,CUST0022,PRD0047,WH03,SM1,67,67,227.9,21768.97,2024-07-05,06-Jul-2024,11-Jul-2024,2024-07-14
SO0007328,CUST0019,PRD0073,WH04,SM4,231,231,208.81,105740.25,2025/08/05,2025/08/06,20-Aug-2025,19-Aug-2025
SO0007329,CUST0019,PRD0042,WH01,SM3,28,28,41.93,"5,630.52",2024-11-21,2024-11-22,2024-12-01,11/29/2024
SO0007330,CUST0124,PRD0058,WH02,SM4,293,293,317.9,138278.42,12/29/2024,12/30/2024,2025-01-13,2025-01-10
SO0007331,CUST0040,PRD0075,WH06,SM2,161,161,119.01,51025.73,2025-10-03,2025-10-04,2025-11-05,2025/11/07
SO0007332,CUST0073,PRD0072,WH02,SM3,66,66,123.77,7441.5,2025-11-01,2025-11-02,2025-11-11,2025-11-09
SO0007333,CUST0067,PRD0012,WH04,SM3,91,91,150.59,11311.3,09/26/2024,2024-09-28,2024-10-07,05-Oct-2024
SO0007334,CUST0157,PRD0059,WH05,SM3,261,261,426.11,"$75,815.28",2025-10-05,07-Oct-2025,2025-10-16,2025-10-13
SO0007335,CUST0156,PRD0017,WH04,SM4,144,128,109.74,50741.76,2025-09-15,2025-09-18,2025/10/02,2025-10-01
SO0007336,CUST0043,PRD0045,WH04,SM3,210,210,348.01,75161.1,2025-11-08,2025-11-11,2025-11-20,2025-11-18
SO0007337,CUST0094,PRD0019,WH01,SM4,295,295,373.35,162043.5,2025-03-02,,2025-03-17,2025-03-15
SO0007338,CUST0187,PRD0034,WH03,SM3,243,243,327.45,40780.26,2024-07-28,2024-07-29,2024-08-07,2024-08-05
SO0007339,CUST0175,PRD0025,WH02,SM4,131,131,124.13,"32,857.42",19-Oct-2025,2025-10-22,11/05/2025,
SO0007340,CUST0059,PRD0002,WH02,SM4,239,201,163.49,77911.62,2024-11-07,2024-11-10,2024-11-24,2024-11-21
SO0007341,CUST0093,PRD0079,WH03,SM4,208,208,254.43,41941.12,2025-05-22,25-May-2025,2025-06-08,2025/06/05
SO0007342,CUST0057,PRD0004,WH05,SM2,,102,69.96,"$3,249.72",2025-04-30,05/02/2025,2025-06-03,2025-06-02
SO0007343,CUST0178,PRD0075,WH06,SM2,195,195,177.8,61801.35,05-Feb-2025,2025-02-08,2025-03-12,2025-03-20
SO0007344,CUST0110,PRD0019,WH05,SM1,191,191,824.33,104916.3,2024-12-09,2024-12-12,12/17/2024,12/24/2024
SO0007345,CUST0109,PRD0051,WH03,SM4,132,132,107.09,15511.32,2025-04-23,2025-04-24,2025-05-08,2025-05-07
SO0007346,CUST0136,PRD0025,WH05,SM4,202,202,234.02,50665.64,2025-10-11,2025-10-13,2025/10/27,2025/10/26
SO0007347,CUST0104,PRD0041,WH01,SM3,98,98,148.69,23298.52,2024-03-29,2024-03-30,2024-04-08,2024-04-18
SO0007348,CUST0176,PRD0004,WH05,SM2,131,131,$120.36,,05/09/2024,2024-05-10,2024/06/11,2024-06-10
SO0007349,CUST0194,PRD0035,WH03,SM3,279,279,393.1,67704.93,2025/02/15,16-Feb-2025,,2025-02-23
SO0007350,CUST0175,PRD0028,WH02,SM1,170,170,716.6,54830.1,22-Mar-2025,03/25/2025,30-Mar-2025,2025-04-01
SO0007351,CUST0116,PRD0031,WH01,SM3,62,57,,"5,417.28",2025-05-31,2025-06-01,10-Jun-2025,06/09/2025
SO0007352,CUST0175,PRD0048,WH06,SM2,217,217,173.09,108899.28,2024-06-30,2024-07-02,2024/08/03,2024-08-01
SO0007353,CUST0085,PRD0025,WH02,SM2,154,154,101.18,38626.28,2024-05-11,05/14/2024,2024-06-15,2024-06-13
SO0007354,CUST0007,PRD0005,WH04,SM1,54,54,198.44,25497.18,2024-04-16,2024-04-19,24-Apr-2024,2024-04-21
SO0007355,CUST0109,PRD0001,WH06,SM2,269,269,233.06,"129,510.05",04/30/2025,2025-05-01,2025-06-02,2025/05/30
SO0007356,CUST0042,PRD0032,WH02,SM3,294,,470.39,68728.38,2025/10/02,10/04/2025,10/13/2025,10/12/2025
SO0007357,CUST0145,PRD0028,WH01,SM2,19,19,$16.08,6128.07,2024-06-30,2024-07-01,2024-08-02,2024-07-30
SO0007358,CUST0159,PRD0039,WH06,SM2,251,251,223.65,94416.16,26-Aug-2025,2025/08/27,2025-09-28,2025-09-26
SO0007359,CUST0100,PRD0011,WH05,SM2,44,44,29.06,5861.68,2025-11-17,19-Nov-2025,21-Dec-2025,2025/12/20
SO0007360,CUST0090,PRD0013,WH04,SM1,93,93,427.44,"20,826.42",2024-02-22,2024-02-25,2024-03-01,2024-02-28
SO0007361,CUST0154,PRD0043,WH04,SM1,119,119,$432.04,83415.43,2024-11-14,2024-11-17,2024-11-22,2024-11-20
SO0007362,CUST0072,PRD0005,WH03,SM4,284,284,292.56,134096.28,2024-10-10,2024-10-11,2024-10-25,2024-10-22
SO0007363,CUST0075,PRD0016,WH02,SM3,16,12,20.15,3883.56,2025-01-03,2025-01-04,2025-01-13,2025-01-24
SO0007364,CUST0079,PRD0005,WH03,SM3,227,227,437.56,107182.59,22-Jun-2025,06/24/2025,2025-07-03,2025/07/02
SO0007365,CUST0084,PRD0006,WH04,SM2,98,98,77.39,28933.52,2024-06-11,,2024-07-14,2024-07-13
SO0007366,CUST0186,PRD0037,WH04,SM4,248,248,283.84,169170.72,21-Jun-2025,2025-06-24,2025-07-08,2025-07-05
SO0007367,CUST0183,PRD0075,WH04,SM1,151,151,$773.62,47856.43,2024-02-23,2024-02-24,02/29/2024,2024-02-28
SO0007368,CUST0083,PRD0075,WH04,SM2,21,21,20.56,6655.53,2025-11-17,2025-11-20,2025-12-22,2025-12-19
SO0007369,CUST0187,PRD0025,WH01,SM2,136,136,117.19,"$34,111.52",2024/11/30,2024/12/01,2025-01-02,2025-01-12
SO0007370,CUST0126,PRD0026,WH06,SM2,118,,107.19,,2025-11-07,2025-11-10,12/12/2025,2025-12-09
SO0007371,CUST0096,PRD0009,WH06,SM1,133,133,$619.12,30240.21,2025-05-10,05/12/2025,2025-05-17,2025-05-14
SO0007372,CUST0081,PRD0048,WH04,SM4,261,261,308.0,130980.24,2024/06/08,,2024-06-25,2024-06-24
SO0007373,CUST0007,PRD0038,WH04,SM2,,190,168.49,86356.9,2025-10-09,12-Oct-2025,11/13/2025,2025-11-11
SO0007374,CUST0170,PRD0067,WH04,SM1,,106,,14253.82,12/31/2024,03-Jan-2025,2025-01-08,2025-01-07
SO0007375,CUST0154,PRD0033,WH01,SM2,52,52,34.47,"$22,679.28",09/25/2025,2025-09-26,2025-10-28,2025-10-26
SO0007376,CUST0054,PRD0046,WH04,SM1,277,277,"$1,025.35",40040.35,2025-04-09,2025-04-12,04/17/2025,
SO0007377,CUST0070,PRD0018,WH01,SM4,24,19,19.46,4450.75,2025/06/08,2025-06-11,,06/24/2025
SO0007378,CUST0011,PRD0055,WH02,SM3,99,99,153.22,39229.74,2024-11-06,2024-11-08,2024/11/17,2024-11-14
SO0007379,CUST0173,PRD0048,WH06,SM1,160,160,556.1,80294.4,27-Dec-2024,12/29/2024,03-Jan-2025,2025-01-01
SO0007380,CUST0149,PRD0008,WH04,SM4,217,217,248.61,119345.66,2025-06-26,2025-06-28,2025-07-12,07/11/2025
SO0007381,CUST0151,PRD0030,WH06,SM2,63,58,47.42,5047.74,01/27/2025,2025-01-30,2025/03/03,2025-03-02
SO0007382,CUST0063,PRD0005,WH04,SM1,7,7,$33.86,3305.19,2024-12-26,2024-12-29,2025-01-03,02-Jan-2025
SO0007383,CUST0104,PRD0012,WH04,SM2,80,80,56.61,,2025-03-19,2025-03-20,2025-04-21,05/02/2025
SO0007384,CUST0169,PRD0067,WH02,SM1,113,80,411.53,10757.6,2025-02-11,2025-02-14,02/19/2025,
SO0007385,CUST0030,PRD0019,WH01,SM3,104,99,178.03,54380.7,2025-04-14,2025/04/16,2025-04-25,
SO0007386,CUST0092,PRD0026,WH04,SM3,222,222,329.47,119247.3,02-Mar-2024,03/05/2024,,2024-03-13
SO0007387,CUST0126,PRD0063,WH05,SM1,220,220,776.24,"57,180.20",22-Dec-2024,2024-12-24,2024-12-29,26-Dec-2024
SO0007388,CUST0126,PRD0019,WH04,SM3,133,133,228.67,73056.9,11/17/2024,11/19/2024,2024-11-28,2024-11-30
SO0007389,CUST0143,PRD0047,WH03,SM3,275,275,458.48,89350.25,01/25/2025,26-Jan-2025,2025-02-04,2025-02-03
SO0007390,CUST0068,PRD0080,WH01,SM1,201,201,933.76,101904.99,2025-09-26,2025-09-28,2025-10-03,09/30/2025
SO0007391,CUST0089,PRD0076,WH03,SM1,19,19,74.19,11517.42,2024-05-22,2024-05-25,30-May-2024,2024-05-27
SO0007392,CUST0173,PRD0077,WH06,SM4,65,65,59.88,9505.6,2024-06-18,2024-06-20,2024-07-04,2024-07-01
SO0007393,CUST0137,PRD0053,WH06,SM1,152,152,499.0,68200.88,2025-05-22,2025-05-23,2025-05-28,2025-05-26
SO0007394,CUST0161,PRD0008,WH04,SM2,26,26,20.92,14299.48,2025-10-02,2025-10-05,2025-11-06,2025-11-04
SO0007395,CUST0098,PRD0078,WH01,SM2,,230,182.88,95650.1,02/27/2024,29-Feb-2024,2024-04-01,2024-04-04
SO0007396,CUST0069,PRD0014,WH06,SM1,82,82,412.78,6384.52,2024-06-20,2024-06-21,26-Jun-2024,2024/06/24
SO0007397,CUST0076,PRD0020,WH03,SM1,182,182,652.41,67851.42,2024/12/29,31-Dec-2024,2025/01/05,2025-01-02
SO0007398,CUST0069,PRD0011,WH05,SM1,228,228,"$1,084.36","30,374.16",06-May-2024,2024-05-08,2024-05-13,12-May-2024
SO0007399,CUST0181,PRD0052,WH06,SM4,290,290,324.06,107094.1,2024-05-10,2024-05-11,2024-05-25,2024-05-24
SO0007400,CUST0115,PRD0015,WH05,SM2,37,37,$28.08,13410.28,2024/11/15,2024-11-16,2024-12-18,2024-12-15
SO0007401,CUST0108,PRD0067,WH02,SM2,103,103,71.40,13850.41,,2025-06-06,2025-07-08,2025-07-07
SO0007402,CUST0048,PRD0073,WH06,SM3,,254,335.79,116268.5,2024-10-22,10/23/2024,11/01/2024,2024-10-30
SO0007403,CUST0015,PRD0009,WH01,SM3,186,186,299.92,42290.82,2024-05-26,2024-05-28,06/06/2024,06/03/2024
SO0007404,CUST0079,PRD0012,WH01,SM2,247,247,237.88,"30,702.10",2024-03-24,2024-03-25,2024-04-26,2024-04-23
SO0007405,CUST0089,PRD0027,WH06,SM4,211,211,207.29,112602.26,2024-12-24,2024-12-26,01/09/2025,2025/01/06
SO0007406,CUST0164,PRD0062,WH01,SM4,90,90,116.83,29658.6,2025/01/11,2025/01/13,2025-01-27,01/25/2025
SO0007407,CUST0020,PRD0007,WH04,SM1,298,298,1303.85,"10,388.28",2025-11-18,2025-11-21,2025-11-26,2025-11-23
SO0007408,CUST0025,PRD0075,WH04,SM3,173,138,246.05,43736.34,2024-06-13,2024-06-14,23-Jun-2024,2024/06/22
SO0007409,CUST0152,PRD0052,WH02,SM1,33,33,170.27,12186.57,2024-12-05,2024-12-07,2024-12-12,2024-12-10
SO0007410,CUST0143,PRD0004,WH02,SM2,241,241,222.05,7678.26,2024-08-24,08/25/2024,09/26/2024,2024-09-24
SO0007411,CUST0047,PRD0001,WH03,SM4,229,229,277.14,110252.05,2024-12-08,2024-12-10,12/24/2024,2024-12-21
SO0007412,CUST0164,PRD0021,WH02,SM3,291,270,436.84,86481.0,2025-11-01,11/04/2025,13-Nov-2025,11/12/2025
SO0007413,CUST0191,PRD0043,WH04,SM1,217,217,951.14,152110.49,2024-04-06,2024-04-07,2024-04-12,04/10/2024
SO0007414,CUST0153,PRD0079,WH03,SM2,261,261,203.71,52628.04,2024/03/07,2024-03-09,2024-04-10,2024-04-07
SO0007415,CUST0089,PRD0032,WH06,SM3,280,280,$502.89,65455.6,2024-03-15,2024-03-16,2024-03-25,03/24/2024
SO0007416,CUST0161,PRD0034,WH03,SM2,30,30,20.42,5034.6,2024-09-07,2024-09-09,2024-10-11,2024/10/10
SO0007417,CUST0124,PRD0033,WH06,SM3,175,175,210.01,"76,324.50",01/11/2025,2025-01-14,2025-01-23,01/20/2025
SO0007418,CUST0113,PRD0064,WH06,SM2,100,100,88.96,9240.0,2025-08-17,2025-08-20,09/21/2025,2025-09-19
SO0007419,CUST0009,PRD0052,WH03,SM2,70,70,$53.80,"$25,850.30",2024-08-12,2024-08-13,2024-09-14,2024-09-11
SO0007420,CUST0003,PRD0035,WH03,SM4,192,192,156.68,46592.64,2025-06-14,2025-06-17,2025-07-01,2025-07-08
SO0007421,CUST0112,PRD0003,WH05,SM2,142,142,141.04,57849.38,2025-01-14,16-Jan-2025,2025-02-17,2025-02-14
SO0007422,CUST0080,PRD0044,WH06,SM3,239,239,315.61,93219.56,01/07/2025,2025/01/10,2025-01-19,
SO0007423,CUST0121,PRD0016,WH06,SM1,31,31,152.34,,2024-09-30,2024/10/03,2024-10-08,2024-10-18
SO0007424,CUST0169,PRD0049,WH05,SM3,266,266,484.55,112041.86,2025-09-26,2025-09-28,2025-10-07,2025-10-14
SO0007425,CUST0074,PRD0074,WH02,SM1,236,236,921.68,,22-Sep-2025,09/25/2025,,09/27/2025
SO0007426,CUST0036,PRD0040,WH06,SM1,72,72,315.46,26399.52,2024-04-02,04/05/2024,04/10/2024,2024/04/09
SO0007427,CUST0075,PRD0032,WH06,SM1,145,145,644.58,33896.65,2024-09-02,2024-09-04,2024-09-09,09/06/2024
SO0007428,CUST0034,PRD0011,WH06,SM2,22,,$16.23,2397.96,02-Aug-2024,2024-08-05,09/06/2024,2024-09-05
SO0007429,CUST0188,PRD0074,WH01,SM1,,264,"1,010.72",30587.04,2025-10-17,2025-10-19,24-Oct-2025,2025-10-30
SO0007430,CUST0128,PRD0034,WH03,SM2,201,201,193.28,33731.82,2024-05-20,2024-05-23,06/24/2024,2024-06-23
SO0007431,CUST0080,PRD0048,WH04,SM3,133,133,205.14,,2025-06-26,06/28/2025,07/07/2025,05-Jul-2025
SO0007432,CUST0117,PRD0015,WH03,SM1,95,95,$423.84,34431.8,16-Mar-2024,03/18/2024,2024-03-23,2024-03-21
SO0007433,CUST0045,PRD0079,WH01,SM1,157,157,665.51,31657.48,2024-07-21,24-Jul-2024,2024-07-29,08/03/2024
SO0007434,CUST0069,PRD0003,WH03,SM4,97,97,,39516.83,2024-10-07,2024-10-08,22-Oct-2024,2024-10-19
SO0007435,CUST0101,PRD0070,WH03,SM1,18,18,63.95,7889.76,20-Sep-2024,2024-09-21,26-Sep-2024,2024-09-24
SO0007436,CUST0191,PRD0049,WH05,SM1,200,200,731.57,"$84,242.00",2025-07-28,2025-07-29,2025-08-03,08/02/2025
SO0007437,CUST0056,PRD0021,WH04,SM3,81,81,$103.27,25944.3,2024-10-08,2024-10-11,2024-10-20,2024/10/18
SO0007438,CUST0014,PRD0008,WH04,SM4,130,130,118.46,71497.4,2025-06-27,2025-06-28,2025-07-12,2025-07-09
SO0007439,CUST0067,PRD0057,WH06,SM3,241,241,457.55,"$28,382.57",02/26/2025,2025-02-27,,2025-03-05
SO0007440,CUST0013,PRD0036,WH01,SM2,198,198,160.7,9353.52,2024/03/17,2024-03-20,2024-04-21,2024-04-18
SO0007441,CUST0090,PRD0057,WH06,SM1,32,32,103.97,"3,768.64",2025-09-05,2025-09-06,2025/09/11,
SO0007442,CUST0083,PRD0058,WH02,SM1,128,97,482.02,"45,778.18",11/01/2025,2025-11-04,2025-11-09,2025-11-06
