PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_DATE_KEY,PROMISED_DATE_KEY,RECEIVED_DATE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT
PO001738,SUP010,PRD0042,WH04,20240616,20240706,20240706,451,451,134.36,60596.36
PO001739,SUP021,PRD0049,WH02,20251106,20251126,20251125,1001,1001,239.5,239739.5
PO001740,SUP018,PRD0060,WH06,20250511,20250621,20250620,549,549,380.72,209015.28
PO001741,SUP003,PRD0048,WH02,20240229,20240404,20240416,1166,1166,374.7,436900.2
PO001742,SUP002,PRD0028,WH02,20250528,20250616,20250629,783,783,239.8,187763.4
PO001743,SUP004,PRD0057,WH05,20251021,20251105,20251103,150,150,63.37,9505.5
PO001744,SUP021,PRD0045,WH06,20240307,20240327,20240326,225,225,215.43,48471.75
PO001745,SUP002,PRD0035,WH04,20241008,20241027,20241026,831,831,152.58,126793.98
PO001746,SUP002,PRD0031,WH04,20241114,20241203,20241130,179,179,73.98,13242.42
PO001747,SUP002,PRD0076,WH06,20240330,20240418,20240415,569,458,354.24,201562.56
PO001748,SUP014,PRD0039,WH04,20240516,20240609,20240606,1119,1119,208.12,232886.28
PO001749,SUP002,PRD0031,WH05,20240428,20240517,20240514,682,682,73.98,50454.36
PO001750,SUP003,PRD0054,WH06,20240506,20240610,20240610,991,735,39.65,39293.15
PO001751,SUP012,PRD0041,WH03,20241001,20241011,20241008,857,699,169.67,145407.19
PO001752,SUP024,PRD0022,WH06,20241111,20241123,20241122,619,619,322.72,199763.68
PO001753,SUP024,PRD0022,WH06,20240610,20240622,20240619,1033,1033,322.72,333369.76
PO001754,SUP013,PRD0014,WH05,20240715,20240727,20240726,271,271,61.84,16758.64
PO001755,SUP004,PRD0057,WH04,20240510,20240525,20240525,395,395,63.37,25031.15
PO001756,SUP004,PRD0021,WH03,20250625,20250710,20250707,615,615,170.55,104888.25
PO001757,SUP013,PRD0053,WH01,20240523,20240604,20240602,933,933,241.84,225636.72
PO001758,SUP020,PRD0078,WH03,20250909,20251019,20251017,920,920,256.38,235869.6
PO001759,SUP024,PRD0079,WH04,20250101,20250113,20250110,199,199,124.03,24681.97
PO001760,SUP021,PRD0001,WH01,20250629,20250719,20250716,672,672,358.98,241234.56
PO001761,SUP006,PRD0024,WH02,20250308,20250410,20250504,494,494,214.65,106037.1
PO001762,SUP006,PRD0027,WH05,20240629,20240801,20240731,547,547,299.68,163924.96
PO001763,SUP008,PRD0043,WH05,20250212,20250223,20250222,1423,1310,379.8,540455.4
PO001764,SUP017,PRD0080,WH02,20240705,20240714,20240714,170,170,376.53,64010.1
PO001765,SUP019,PRD0003,WH04,20240321,20240425,20240423,524,489,308.62,161716.88
PO001766,SUP004,PRD0015,WH04,20240622,20240707,20240705,1138,1138,272.68,310309.84
PO001767,SUP020,PRD0056,WH05,20240706,20240815,20240814,980,726,111.86,109622.8
PO001768,SUP002,PRD0076,WH03,20240401,20240420,20240417,642,642,354.24,227422.08
PO001769,SUP002,PRD0072,WH02,20240117,20240205,20240204,103,94,84.7,8724.1
PO001770,SUP021,PRD0036,WH04,20251003,20251023,20251022,200,178,25.52,5104.0
PO001771,SUP010,PRD0042,WH01,20241215,20250104,20250108,82,82,134.36,11017.52
PO001772,SUP025,PRD0075,WH02,20240930,20241010,20241007,152,152,246.56,37477.12
PO001773,SUP010,PRD0010,WH03,20250924,20251014,20251031,450,450,42.31,19039.5
PO001774,SUP013,PRD0014,WH04,20240601,20240613,20240610,468,468,61.84,28941.12
PO001775,SUP004,PRD0015,WH06,20240930,20241015,20241013,687,687,272.68,187331.16
PO001776,SUP012,PRD0063,WH02,20250729,20250808,20250805,490,490,179.71,88057.9
PO001777,SUP013,PRD0053,WH06,20250305,20250317,20250316,954,954,241.84,230715.36
PO001778,SUP004,PRD0012,WH01,20240928,20241013,20241010,263,263,75.81,19938.03
PO001779,SUP014,PRD0039,WH04,20240622,20240716,20240715,174,174,208.12,36212.88
PO001780,SUP022,PRD0033,WH02,20240124,20240202,20240201,261,261,341.2,89053.2
PO001781,SUP019,PRD0046,WH04,20240227,20240402,20240417,1286,1118,84.95,109245.7
PO001782,SUP010,PRD0040,WH06,20240420,20240510,20240507,968,968,257.63,249385.84
PO001783,SUP021,PRD0001,WH02,20250618,20250708,20250706,265,265,358.98,95129.7
PO001784,SUP022,PRD0037,WH01,20250310,20250319,20250319,1303,1303,361.55,471099.65
PO001785,SUP013,PRD0014,WH01,20241021,20241102,20241031,547,484,61.84,33826.48
PO001786,SUP018,PRD0032,WH05,20250616,20250727,20250724,1078,773,160.48,172997.44
PO001787,SUP012,PRD0041,WH02,20240419,20240429,20240428,789,789,169.67,133869.63
PO001788,SUP012,PRD0052,WH04,20240523,20240602,20240601,1392,1392,211.44,294324.48
PO001789,SUP020,PRD0055,WH01,20240924,20241103,20241123,1359,1041,270.14,367120.26
PO001790,SUP002,PRD0076,WH06,20250915,20251004,20251002,1027,1027,354.24,363804.48
PO001791,SUP023,PRD0008,WH04,20250221,20250304,20250302,1297,1297,300.7,390007.9
PO001792,SUP017,PRD0026,WH04,20250801,20250810,20250808,815,815,347.66,283342.9
PO001793,SUP010,PRD0042,WH01,20240617,20240707,20240707,1152,1152,134.36,154782.72
PO001794,SUP024,PRD0018,WH01,20250730,20250811,20250811,1070,1070,162.04,173382.8
PO001795,SUP020,PRD0064,WH02,20240219,20240330,20240417,655,655,48.68,31885.4
PO001796,SUP016,PRD0051,WH03,20240603,20240622,20240620,1096,1096,72.66,79635.36
PO001797,SUP004,PRD0015,WH04,20241221,20250105,20250103,117,117,272.68,31903.56
PO001798,SUP020,PRD0059,WH06,20240204,20240315,20240315,453,453,194.35,88040.55
PO001799,SUP008,PRD0029,WH05,20250806,20250817,20250815,1418,1418,61.83,87674.94
PO001800,SUP021,PRD0036,WH04,20250812,20250901,20250901,108,103,25.52,2756.16
PO001801,SUP019,PRD0046,WH02,20250103,20250207,20250204,342,342,84.95,29052.9
PO001802,SUP004,PRD0012,WH05,20240726,20240810,20240828,541,541,75.81,41013.21
PO001803,SUP023,PRD0008,WH05,20240308,20240319,20240319,962,962,300.7,289273.4
PO001804,SUP022,PRD0033,WH05,20250224,20250305,20250328,108,108,341.2,36849.6
PO001805,SUP022,PRD0037,WH01,20241231,20250109,20250108,708,708,361.55,255977.4
PO001806,SUP021,PRD0049,WH03,20250531,20250620,20250617,595,595,239.5,142502.5
PO001807,SUP003,PRD0002,WH06,20250213,20250320,20250406,558,465,270.53,150955.74
PO001808,SUP017,PRD0026,WH02,20240328,20240406,20240405,1028,1028,347.66,357394.48
PO001809,SUP013,PRD0014,WH06,20240323,20240404,20240401,728,728,61.84,45019.52
PO001810,SUP012,PRD0041,WH03,20250614,20250624,20250621,200,200,169.67,33934.0
PO001811,SUP001,PRD0069,WH03,20240418,20240430,20240427,902,902,25.4,22910.8
PO001812,SUP012,PRD0041,WH02,20250930,20251010,20251009,440,440,169.67,74654.8
PO001813,SUP008,PRD0029,WH05,20240313,20240324,20240321,176,176,61.83,10882.08
PO001814,SUP004,PRD0012,WH01,20250510,20250525,20250524,1103,1103,75.81,83618.43
PO001815,SUP001,PRD0069,WH03,20251025,20251106,20251105,197,197,25.4,5003.8
PO001816,SUP004,PRD0047,WH05,20241027,20241111,20241111,271,271,247.68,67121.28
PO001817,SUP013,PRD0053,WH06,20240208,20240220,20240219,1317,1317,241.84,318503.28
PO001818,SUP013,PRD0014,WH03,20250819,20250831,20250829,361,361,61.84,22324.24
PO001819,SUP020,PRD0038,WH06,20240507,20240616,20240616,1386,989,258.78,358669.08
PO001820,SUP016,PRD0025,WH04,20241224,20250112,20250112,951,895,167.97,159739.47
PO001821,SUP008,PRD0029,WH06,20251031,20251111,20251108,836,836,61.83,51689.88
PO001822,SUP004,PRD0021,WH06,20250521,20250605,20250604,273,273,170.55,46560.15
PO001823,SUP012,PRD0052,WH02,20240201,20240211,20240208,162,162,211.44,34253.28
PO001824,SUP016,PRD0025,WH05,20250711,20250730,20250727,1185,1185,167.97,199044.45
PO001825,SUP019,PRD0003,WH05,20240419,20240524,20240522,868,868,308.62,267882.16
PO001826,SUP008,PRD0030,WH02,20250524,20250604,20250603,1138,1138,65.68,74743.84
PO001827,SUP003,PRD0048,WH03,20250226,20250402,20250331,1157,1157,374.7,433527.9
PO001828,SUP010,PRD0040,WH01,20240714,20240803,20240731,374,374,257.63,96353.62
PO001829,SUP002,PRD0072,WH01,20241015,20241103,20241102,1024,1024,84.7,86732.8
PO001830,SUP006,PRD0027,WH04,20240321,20240423,20240422,1405,1183,299.68,421050.4
PO001831,SUP020,PRD0078,WH02,20251102,20251212,20251211,907,826,256.38,232536.66
PO001832,SUP020,PRD0059,WH06,20240611,20240721,20240725,963,911,194.35,187159.05
PO001833,SUP024,PRD0071,WH01,20240728,20240809,20240808,308,308,309.98,95473.84
PO001834,SUP006,PRD0034,WH02,20241207,20250109,20250106,65,65,103.51,6728.15
PO001835,SUP001,PRD0062,WH01,20250402,20250414,20250411,1339,1099,184.46,246991.94
PO001836,SUP021,PRD0005,WH02,20241209,20241229,20250104,214,191,324.26,69391.64
PO001837,SUP008,PRD0006,WH04,20241209,20241220,20241220,76,76,208.45,15842.2
PO001838,SUP002,PRD0072,WH03,20250131,20250219,20250217,981,981,84.7,83090.7
PO001839,SUP020,PRD0064,WH02,20250806,20250915,20250915,286,286,48.68,13922.48
PO001840,SUP014,PRD0039,WH04,20240925,20241019,20241019,701,701,208.12,145892.12
PO001841,SUP021,PRD0036,WH06,20250719,20250808,20250806,1074,1074,25.52,27408.48
PO001842,SUP025,PRD0075,WH06,20250619,20250629,20250629,632,632,246.56,155825.92
PO001843,SUP021,PRD0049,WH01,20251015,20251104,20251124,561,561,239.5,134359.5
PO001844,SUP006,PRD0070,WH01,20250912,20251015,20251101,1178,1178,340.52,401132.56
PO001845,SUP024,PRD0022,WH01,20250626,20250708,20250708,358,358,322.72,115533.76
PO001846,SUP009,PRD0044,WH02,20240616,20240627,20240627,96,96,216.5,20784.0
PO001847,SUP008,PRD0030,WH05,20250610,20250621,20250618,874,874,65.68,57404.32
PO001848,SUP008,PRD0029,WH03,20250515,20250526,20250526,986,986,61.83,60964.38
PO001849,SUP016,PRD0061,WH05,20240715,20240803,20240803,997,997,53.16,53000.52
PO001850,SUP003,PRD0054,WH03,20250406,20250511,20250601,362,362,39.65,14353.3
PO001851,SUP024,PRD0079,WH02,20240621,20240703,20240703,1240,1240,124.03,153797.2
PO001852,SUP010,PRD0010,WH06,20241221,20250110,20250108,616,616,42.31,26062.96
PO001853,SUP004,PRD0047,WH02,20250625,20250710,20250708,166,166,247.68,41114.88
PO001854,SUP022,PRD0033,WH06,20240508,20240517,20240515,117,117,341.2,39920.4
PO001855,SUP003,PRD0077,WH04,20240817,20240921,20240930,1039,1039,77.5,80522.5
PO001856,SUP025,PRD0075,WH02,20250624,20250704,20250701,1068,1068,246.56,263326.08
PO001857,SUP014,PRD0039,WH05,20241104,20241128,20241125,524,524,208.12,109054.88
PO001858,SUP017,PRD0019,WH02,20251015,20251024,20251024,849,849,382.47,324717.03
PO001859,SUP020,PRD0056,WH02,20240106,20240215,20240212,271,190,111.86,30314.06
PO001860,SUP018,PRD0060,WH04,20250505,20250615,20250615,311,311,380.72,118403.92
PO001861,SUP024,PRD0018,WH03,20250707,20250719,20250718,497,497,162.04,80533.88
PO001862,SUP017,PRD0019,WH02,20250916,20250925,20250922,1288,1288,382.47,492621.36
PO001863,SUP018,PRD0016,WH02,20240416,20240527,20240524,170,170,234.54,39871.8
PO001864,SUP006,PRD0027,WH03,20251031,20251203,20251216,1279,1279,299.68,383290.72
PO001865,SUP022,PRD0033,WH01,20240923,20241002,20240930,824,824,341.2,281148.8
PO001866,SUP020,PRD0078,WH04,20240827,20241006,20241004,1408,1408,256.38,360983.04
PO001867,SUP019,PRD0074,WH01,20240829,20241003,20241002,928,928,81.25,75400.0
PO001868,SUP012,PRD0041,WH02,20250309,20250319,20250319,1131,1131,169.67,191896.77
PO001869,SUP013,PRD0053,WH03,20250324,20250405,20250402,659,659,241.84,159372.56
PO001870,SUP002,PRD0031,WH06,20241118,20241207,20241204,1034,899,73.98,76495.32
PO001871,SUP013,PRD0009,WH02,20240218,20240301,20240228,632,632,129.79,82027.28
PO001872,SUP005,PRD0013,WH06,20251101,20251113,20251110,729,729,127.58,93005.82
PO001873,SUP001,PRD0020,WH02,20240531,20240612,20240610,1138,1138,224.3,255253.4
PO001874,SUP023,PRD0008,WH02,20240304,20240315,20240313,731,731,300.7,219811.7
PO001875,SUP020,PRD0064,WH05,20250210,20250322,20250322,1313,1048,48.68,63916.84
PO001876,SUP006,PRD0070,WH04,20241007,20241109,20241129,1437,1437,340.52,489327.24
PO001877,SUP021,PRD0045,WH04,20250222,20250314,20250312,1119,1061,215.43,241066.17
PO001878,SUP020,PRD0064,WH01,20250818,20250927,20250927,1144,1144,48.68,55689.92
PO001879,SUP006,PRD0034,WH06,20240307,20240409,20240406,1279,962,103.51,132389.29
PO001880,SUP020,PRD0078,WH01,20240712,20240821,20240911,279,237,256.38,71530.02
PO001881,SUP017,PRD0066,WH03,20241217,20241226,20241225,1476,1476,261.8,386416.8
PO001882,SUP012,PRD0063,WH05,20250619,20250629,20250627,896,896,179.71,161020.16
PO001883,SUP020,PRD0059,WH04,20250212,20250324,20250324,446,446,194.35,86680.1
PO001884,SUP004,PRD0012,WH05,20240917,20241002,20241001,1106,905,75.81,83845.86
PO001885,SUP017,PRD0019,WH01,20250218,20250227,20250226,63,63,382.47,24095.61
PO001886,SUP010,PRD0058,WH04,20251028,20251117,20251116,875,875,293.23,256576.25
PO001887,SUP021,PRD0045,WH02,20241122,20241212,20241210,652,480,215.43,140460.36
PO001888,SUP003,PRD0054,WH02,20250823,20250927,20250927,669,669,39.65,26525.85
PO001889,SUP013,PRD0053,WH05,20250614,20250626,20250624,1014,1014,241.84,245225.76
PO001890,SUP021,PRD0001,WH03,20240723,20240812,20240809,1108,841,358.98,397749.84
PO001891,SUP018,PRD0017,WH06,20240618,20240729,20240728,858,646,296.9,254740.2
PO001892,SUP010,PRD0058,WH03,20250607,20250627,20250626,1060,1060,293.23,310823.8
PO001893,SUP002,PRD0028,WH06,20240521,20240609,20240608,1389,1389,239.8,333082.2
PO001894,SUP006,PRD0024,WH04,20240817,20240919,20240916,313,313,214.65,67185.45
PO001895,SUP019,PRD0003,WH04,20240609,20240714,20240713,880,691,308.62,271585.6
PO001896,SUP024,PRD0079,WH01,20250216,20250228,20250225,223,223,124.03,27658.69
PO001897,SUP012,PRD0052,WH05,20240719,20240729,20240726,261,261,211.44,55185.84
PO001898,SUP018,PRD0017,WH02,20250323,20250503,20250430,1403,1403,296.9,416550.7
PO001899,SUP020,PRD0056,WH04,20250927,20251106,20251114,1052,955,111.86,117676.72
PO001900,SUP019,PRD0074,WH04,20250718,20250822,20250820,1092,961,81.25,88725.0
PO001901,SUP006,PRD0034,WH03,20251006,20251108,20251113,392,392,103.51,40575.92
PO001902,SUP019,PRD0074,WH03,20240117,20240221,20240218,1011,1011,81.25,82143.75
PO001903,SUP006,PRD0070,WH04,20241105,20241208,20241207,271,271,340.52,92280.92
PO001904,SUP019,PRD0003,WH04,20240529,20240703,20240713,627,627,308.62,193504.74
PO001905,SUP017,PRD0066,WH02,20250916,20250925,20250924,86,86,261.8,22514.8
PO001906,SUP013,PRD0009,WH01,20250429,20250511,20250509,1312,1312,129.79,170284.48
PO001907,SUP002,PRD0031,WH03,20240805,20240824,20240822,1405,1405,73.98,103941.9
PO001908,SUP018,PRD0032,WH02,20250118,20250228,20250304,1181,926,160.48,189526.88
PO001909,SUP004,PRD0012,WH06,20250215,20250302,20250301,1086,1086,75.81,82329.66
PO001910,SUP024,PRD0071,WH02,20241203,20241215,20241214,892,892,309.98,276502.16
PO001911,SUP017,PRD0066,WH01,20241118,20241127,20241127,547,547,261.8,143204.6
PO001912,SUP005,PRD0013,WH03,20240207,20240219,20240216,239,239,127.58,30491.62
PO001913,SUP021,PRD0045,WH01,20241103,20241123,20241128,1207,1207,215.43,260024.01
PO001914,SUP002,PRD0072,WH02,20240824,20240912,20240911,637,637,84.7,53953.9
PO001915,SUP021,PRD0045,WH04,20250710,20250730,20250730,1093,1093,215.43,235464.99
PO001916,SUP021,PRD0045,WH01,20250811,20250831,20250830,522,522,215.43,112454.46
PO001917,SUP018,PRD0032,WH01,20250525,20250705,20250702,440,311,160.48,70611.2
PO001918,SUP024,PRD0022,WH03,20240122,20240203,20240203,529,529,322.72,170718.88
PO001919,SUP001,PRD0023,WH03,20250726,20250807,20250806,195,195,48.11,9381.45
PO001920,SUP012,PRD0052,WH04,20240926,20241006,20241006,919,919,211.44,194313.36
PO001921,SUP010,PRD0040,WH05,20241010,20241030,20241029,1178,1178,257.63,303488.14
PO001922,SUP001,PRD0020,WH04,20251004,20251016,20251013,768,768,224.3,172262.4
PO001923,SUP024,PRD0071,WH02,20250812,20250824,20250823,1317,1317,309.98,408243.66
PO001924,SUP014,PRD0039,WH04,20240204,20240228,20240226,1401,1401,208.12,291576.12
PO001925,SUP008,PRD0043,WH01,20240901,20240912,20240911,971,971,379.8,368785.8
PO001926,SUP006,PRD0024,WH06,20250524,20250626,20250711,1425,1425,214.65,305876.25
PO001927,SUP021,PRD0045,WH05,20250101,20250121,20250119,101,101,215.43,21758.43
PO001928,SUP006,PRD0070,WH02,20240624,20240727,20240727,1431,1115,340.52,487284.12
PO001929,SUP019,PRD0074,WH04,20241222,20250126,20250125,452,452,81.25,36725.0
PO001930,SUP016,PRD0051,WH04,20250812,20250831,20250831,1265,940,72.66,91914.9
PO001931,SUP008,PRD0029,WH05,20240531,20240611,20240609,591,591,61.83,36541.53
PO001932,SUP004,PRD0012,WH01,20250522,20250606,20250606,443,443,75.81,33583.83
PO001933,SUP021,PRD0036,WH06,20250514,20250603,20250602,776,661,25.52,19803.52
PO001934,SUP019,PRD0003,WH03,20250825,20250929,20251018,372,372,308.62,114806.64
PO001935,SUP020,PRD0038,WH04,20240721,20240830,20240828,1205,1205,258.78,311829.9
PO001936,SUP018,PRD0060,WH04,20240526,20240706,20240713,1459,1459,380.72,555470.48
PO001937,SUP024,PRD0018,WH02,20250107,20250119,20250117,964,964,162.04,156206.56
PO001938,SUP017,PRD0019,WH01,20241227,20250105,20250102,872,872,382.47,333513.84
PO001939,SUP002,PRD0072,WH06,20241005,20241024,20241021,282,282,84.7,23885.4
PO001940,SUP013,PRD0053,WH06,20250613,20250625,20250624,1037,1037,241.84,250788.08
PO001941,SUP014,PRD0039,WH02,20250627,20250721,20250729,221,221,208.12,45994.52
PO001942,SUP024,PRD0079,WH05,20240616,20240628,20240626,625,625,124.03,77518.75
PO001943,SUP018,PRD0017,WH02,20250624,20250804,20250823,504,504,296.9,149637.6
PO001944,SUP022,PRD0037,WH05,20240605,20240614,20240612,1306,1306,361.55,472184.3
PO001945,SUP021,PRD0005,WH06,20241004,20241024,20241022,393,323,324.26,127434.18
PO001946,SUP016,PRD0061,WH05,20240119,20240207,20240204,452,452,53.16,24028.32
PO001947,SUP018,PRD0016,WH04,20240819,20240929,20240927,441,441,234.54,103432.14
PO001948,SUP004,PRD0012,WH05,20251013,20251028,20251025,401,401,75.81,30399.81
PO001949,SUP010,PRD0040,WH05,20241027,20241116,20241206,263,238,257.63,67756.69
PO001950,SUP016,PRD0051,WH05,20250427,20250516,20250515,82,82,72.66,5958.12
PO001951,SUP018,PRD0017,WH02,20240314,20240424,20240424,1394,1394,296.9,413878.6
PO001952,SUP018,PRD0017,WH06,20250308,20250418,20250417,1265,1265,296.9,375578.5
PO001953,SUP012,PRD0041,WH04,20240909,20240919,20240916,1390,1390,169.67,235841.3
PO001954,SUP018,PRD0016,WH02,20250520,20250630,20250713,192,137,234.54,45031.68
PO001955,SUP020,PRD0078,WH01,20250923,20251102,20251101,849,849,256.38,217666.62
PO001956,SUP008,PRD0030,WH03,20241227,20250107,20250104,1488,1488,65.68,97731.84
PO001957,SUP002,PRD0028,WH02,20240310,20240329,20240327,1156,1156,239.8,277208.8
PO001958,SUP004,PRD0021,WH05,20241119,20241204,20241201,931,931,170.55,158782.05
PO001959,SUP024,PRD0022,WH04,20240324,20240405,20240403,437,437,322.72,141028.64
PO001960,SUP024,PRD0018,WH02,20241101,20241113,20241113,613,613,162.04,99330.52
PO001961,SUP009,PRD0044,WH02,20240211,20240222,20240219,1378,1378,216.5,298337.0
PO001962,SUP010,PRD0010,WH02,20250311,20250331,20250331,1453,1075,42.31,61476.43
PO001963,SUP019,PRD0073,WH04,20240730,20240903,20240910,1163,1163,253.85,295227.55
PO001964,SUP013,PRD0053,WH05,20240517,20240529,20240527,342,342,241.84,82709.28
PO001965,SUP020,PRD0056,WH03,20240112,20240221,20240219,622,577,111.86,69576.92
PO001966,SUP008,PRD0065,WH01,20250826,20250906,20250906,1021,1021,335.57,342616.97
PO001967,SUP005,PRD0013,WH01,20250723,20250804,20250803,363,363,127.58,46311.54
PO001968,SUP004,PRD0021,WH05,20250705,20250720,20250720,621,621,170.55,105911.55
PO001969,SUP024,PRD0011,WH06,20240209,20240221,20240218,960,960,100.18,96172.8
PO001970,SUP018,PRD0060,WH03,20240825,20241005,20241003,615,615,380.72,234142.8
PO001971,SUP013,PRD0014,WH05,20251022,20251103,20251103,1336,1336,61.84,82618.24
PO001972,SUP022,PRD0033,WH06,20250128,20250206,20250203,609,609,341.2,207790.8
PO001973,SUP019,PRD0074,WH05,20240328,20240502,20240502,666,666,81.25,54112.5
PO001974,SUP010,PRD0040,WH04,20240405,20240425,20240423,1148,1148,257.63,295759.24
PO001975,SUP017,PRD0066,WH03,20240627,20240706,20240706,1480,1480,261.8,387464.0
PO001976,SUP001,PRD0067,WH02,20251023,20251104,20251104,1049,1049,100.13,105036.37
PO001977,SUP016,PRD0051,WH03,20240425,20240514,20240511,1342,1342,72.66,97509.72
PO001978,SUP001,PRD0067,WH04,20250905,20250917,20250916,206,206,100.13,20626.78
PO001979,SUP010,PRD0042,WH03,20250406,20250426,20250423,404,404,134.36,54281.44
PO001980,SUP022,PRD0033,WH01,20250918,20250927,20250926,222,222,341.2,75746.4
PO001981,SUP013,PRD0053,WH01,20250715,20250727,20250727,1400,1400,241.84,338576.0
PO001982,SUP005,PRD0068,WH01,20240813,20240825,20240905,1464,1464,364.7,533920.8
PO001983,SUP016,PRD0025,WH01,20250716,20250804,20250802,1444,1444,167.97,242548.68
PO001984,SUP022,PRD0037,WH04,20240425,20240504,20240503,1467,1467,361.55,530393.85
PO001985,SUP021,PRD0005,WH01,20240716,20240805,20240813,260,260,324.26,84307.6
PO001986,SUP021,PRD0049,WH02,20240524,20240613,20240613,87,87,239.5,20836.5
PO001987,SUP005,PRD0068,WH03,20240331,20240412,20240410,491,422,364.7,179067.7
PO001988,SUP009,PRD0044,WH06,20240302,20240313,20240310,53,53,216.5,11474.5
PO001989,SUP018,PRD0060,WH05,20240507,20240617,20240614,956,706,380.72,363968.32
PO001990,SUP018,PRD0060,WH04,20240322,20240502,20240429,73,60,380.72,27792.56
PO001991,SUP010,PRD0058,WH05,20240915,20241005,20241005,1490,1490,293.23,436912.7
PO001992,SUP022,PRD0033,WH03,20240218,20240227,20240227,956,956,341.2,326187.2
PO001993,SUP018,PRD0016,WH05,20240211,20240323,20240320,239,220,234.54,56055.06
PO001994,SUP021,PRD0045,WH03,20251104,20251124,20251124,763,763,215.43,164373.09
