SNAPSHOT_DATE_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ON_HAND_QTY,REORDER_POINT,SAFETY_STOCK
20240916,PRD0010,WH01,59,107,73
20240923,PRD0010,WH01,55,107,73
20240930,PRD0010,WH01,60,107,73
20241007,PRD0010,WH01,62,107,73
20241014,PRD0010,WH01,71,107,73
20241021,PRD0010,WH01,66,107,73
20241028,PRD0010,WH01,63,107,73
20241104,PRD0010,WH01,40,107,73
20241111,PRD0010,WH01,8,107,73
20241118,PRD0010,WH01,0,107,73
20241125,PRD0010,WH01,0,107,73
20241202,PRD0010,WH01,0,107,73
20241209,PRD0010,WH01,0,107,73
20241216,PRD0010,WH01,0,107,73
20241223,PRD0010,WH01,0,107,73
20241230,PRD0010,WH01,0,107,73
20250106,PRD0010,WH01,0,107,73
20250113,PRD0010,WH01,7,107,73
20250120,PRD0010,WH01,0,107,73
20250127,PRD0010,WH01,13,107,73
20250203,PRD0010,WH01,12,107,73
20250210,PRD0010,WH01,6,107,73
20250217,PRD0010,WH01,22,107,73
20250224,PRD0010,WH01,16,107,73
20250303,PRD0010,WH01,5,107,73
20250310,PRD0010,WH01,7,107,73
20250317,PRD0010,WH01,1,107,73
20250324,PRD0010,WH01,0,107,73
20250331,PRD0010,WH01,2,107,73
20250407,PRD0010,WH01,0,107,73
20250414,PRD0010,WH01,0,107,73
20250421,PRD0010,WH01,8,107,73
20250428,PRD0010,WH01,3,107,73
20250505,PRD0010,WH01,0,107,73
20250512,PRD0010,WH01,1,107,73
20250519,PRD0010,WH01,0,107,73
20250526,PRD0010,WH01,0,107,73
20250602,PRD0010,WH01,0,107,73
20250609,PRD0010,WH01,14,107,73
20250616,PRD0010,WH01,25,107,73
20250623,PRD0010,WH01,15,107,73
20250630,PRD0010,WH01,4,107,73
20250707,PRD0010,WH01,16,107,73
20250714,PRD0010,WH01,24,107,73
20250721,PRD0010,WH01,33,107,73
20250728,PRD0010,WH01,30,107,73
20250804,PRD0010,WH01,23,107,73
20250811,PRD0010,WH01,29,107,73
20250818,PRD0010,WH01,13,107,73
20250825,PRD0010,WH01,21,107,73
20250901,PRD0010,WH01,16,107,73
20250908,PRD0010,WH01,0,107,73
20250915,PRD0010,WH01,0,107,73
20250922,PRD0010,WH01,0,107,73
20250929,PRD0010,WH01,18,107,73
20251006,PRD0010,WH01,16,107,73
20251013,PRD0010,WH01,13,107,73
20251020,PRD0010,WH01,4,107,73
20251027,PRD0010,WH01,7,107,73
20251103,PRD0010,WH01,0,107,73
20251110,PRD0010,WH01,0,107,73
20251117,PRD0010,WH01,0,107,73
20251124,PRD0010,WH01,0,107,73
20251201,PRD0010,WH01,0,107,73
20251208,PRD0010,WH01,0,107,73
20251215,PRD0010,WH01,0,107,73
20251222,PRD0010,WH01,0,107,73
20251229,PRD0010,WH01,0,107,73
20240101,PRD0010,WH02,334,184,110
20240108,PRD0010,WH02,264,184,110
20240115,PRD0010,WH02,198,184,110
20240122,PRD0010,WH02,144,184,110
20240129,PRD0010,WH02,147,184,110
20240205,PRD0010,WH02,146,184,110
20240212,PRD0010,WH02,150,184,110
20240219,PRD0010,WH02,158,184,110
20240226,PRD0010,WH02,156,184,110
20240304,PRD0010,WH02,134,184,110
20240311,PRD0010,WH02,130,184,110
20240318,PRD0010,WH02,126,184,110
20240325,PRD0010,WH02,115,184,110
20240401,PRD0010,WH02,118,184,110
20240408,PRD0010,WH02,120,184,110
20240415,PRD0010,WH02,138,184,110
20240422,PRD0010,WH02,149,184,110
20240429,PRD0010,WH02,164,184,110
20240506,PRD0010,WH02,165,184,110
20240513,PRD0010,WH02,169,184,110
20240520,PRD0010,WH02,171,184,110
20240527,PRD0010,WH02,167,184,110
20240603,PRD0010,WH02,178,184,110
20240610,PRD0010,WH02,181,184,110
20240617,PRD0010,WH02,172,184,110
20240624,PRD0010,WH02,184,184,110
20240701,PRD0010,WH02,128,184,110
20240708,PRD0010,WH02,135,184,110
20240715,PRD0010,WH02,130,184,110
20240722,PRD0010,WH02,126,184,110
20240729,PRD0010,WH02,127,184,110
20240805,PRD0010,WH02,105,184,110
20240812,PRD0010,WH02,122,184,110
20240819,PRD0010,WH02,125,184,110
20240826,PRD0010,WH02,139,184,110
20240902,PRD0010,WH02,116,184,110
20240909,PRD0010,WH02,120,184,110
20240916,PRD0010,WH02,136,184,110
20240923,PRD0010,WH02,125,184,110
20240930,PRD0010,WH02,128,184,110
20241007,PRD0010,WH02,138,184,110
20241014,PRD0010,WH02,130,184,110
20241021,PRD0010,WH02,124,184,110
20241028,PRD0010,WH02,154,184,110
20241104,PRD0010,WH02,124,184,110
20241111,PRD0010,WH02,99,184,110
20241118,PRD0010,WH02,78,184,110
20241125,PRD0010,WH02,50,184,110
20241202,PRD0010,WH02,32,184,110
20241209,PRD0010,WH02,21,184,110
20241216,PRD0010,WH02,0,184,110
20241223,PRD0010,WH02,0,184,110
20241230,PRD0010,WH02,0,184,110
20250106,PRD0010,WH02,0,184,110
20250113,PRD0010,WH02,0,184,110
20250120,PRD0010,WH02,7,184,110
20250127,PRD0010,WH02,3,184,110
20250203,PRD0010,WH02,0,184,110
20250210,PRD0010,WH02,19,184,110
20250217,PRD0010,WH02,25,184,110
20250224,PRD0010,WH02,34,184,110
20250303,PRD0010,WH02,49,184,110
20250310,PRD0010,WH02,45,184,110
20250317,PRD0010,WH02,41,184,110
20250324,PRD0010,WH02,59,184,110
20250331,PRD0010,WH02,92,184,110
20250407,PRD0010,WH02,76,184,110
20250414,PRD0010,WH02,71,184,110
20250421,PRD0010,WH02,72,184,110
20250428,PRD0010,WH02,74,184,110
20250505,PRD0010,WH02,79,184,110
20250512,PRD0010,WH02,85,184,110
20250519,PRD0010,WH02,86,184,110
20250526,PRD0010,WH02,76,184,110
20250602,PRD0010,WH02,81,184,110
20250609,PRD0010,WH02,91,184,110
20250616,PRD0010,WH02,115,184,110
20250623,PRD0010,WH02,107,184,110
20250630,PRD0010,WH02,119,184,110
20250707,PRD0010,WH02,110,184,110
20250714,PRD0010,WH02,113,184,110
20250721,PRD0010,WH02,119,184,110
20250728,PRD0010,WH02,117,184,110
20250804,PRD0010,WH02,94,184,110
20250811,PRD0010,WH02,106,184,110
20250818,PRD0010,WH02,90,184,110
20250825,PRD0010,WH02,96,184,110
20250901,PRD0010,WH02,86,184,110
20250908,PRD0010,WH02,86,184,110
20250915,PRD0010,WH02,76,184,110
20250922,PRD0010,WH02,70,184,110
20250929,PRD0010,WH02,58,184,110
20251006,PRD0010,WH02,70,184,110
20251013,PRD0010,WH02,76,184,110
20251020,PRD0010,WH02,86,184,110
20251027,PRD0010,WH02,103,184,110
20251103,PRD0010,WH02,65,184,110
20251110,PRD0010,WH02,40,184,110
20251117,PRD0010,WH02,14,184,110
20251124,PRD0010,WH02,0,184,110
20251201,PRD0010,WH02,0,184,110
20251208,PRD0010,WH02,0,184,110
20251215,PRD0010,WH02,0,184,110
20251222,PRD0010,WH02,0,184,110
20251229,PRD0010,WH02,0,184,110
20240101,PRD0010,WH05,247,143,102
20240108,PRD0010,WH05,187,143,102
20240115,PRD0010,WH05,141,143,102
20240122,PRD0010,WH05,151,143,102
20240129,PRD0010,WH05,94,143,102
20240205,PRD0010,WH05,98,143,102
20240212,PRD0010,WH05,101,143,102
20240219,PRD0010,WH05,105,143,102
20240226,PRD0010,WH05,82,143,102
20240304,PRD0010,WH05,78,143,102
20240311,PRD0010,WH05,86,143,102
20240318,PRD0010,WH05,91,143,102
20240325,PRD0010,WH05,91,143,102
20240401,PRD0010,WH05,89,143,102
20240408,PRD0010,WH05,91,143,102
20240415,PRD0010,WH05,83,143,102
20240422,PRD0010,WH05,82,143,102
20240429,PRD0010,WH05,90,143,102
20240506,PRD0010,WH05,89,143,102
20240513,PRD0010,WH05,86,143,102
20240520,PRD0010,WH05,86,143,102
20240527,PRD0010,WH05,92,143,102
20240603,PRD0010,WH05,109,143,102
20240610,PRD0010,WH05,117,143,102
20240617,PRD0010,WH05,120,143,102
20240624,PRD0010,WH05,132,143,102
20240701,PRD0010,WH05,124,143,102
20240708,PRD0010,WH05,116,143,102
20240715,PRD0010,WH05,117,143,102
20240722,PRD0010,WH05,119,143,102
20240729,PRD0010,WH05,124,143,102
20240805,PRD0010,WH05,144,143,102
20240812,PRD0010,WH05,83,143,102
20240819,PRD0010,WH05,106,143,102
20240826,PRD0010,WH05,120,143,102
20240902,PRD0010,WH05,108,143,102
20240909,PRD0010,WH05,103,143,102
20240916,PRD0010,WH05,91,143,102
20240923,PRD0010,WH05,103,143,102
20240930,PRD0010,WH05,103,143,102
20241007,PRD0010,WH05,95,143,102
20241014,PRD0010,WH05,95,143,102
20241021,PRD0010,WH05,94,143,102
20241028,PRD0010,WH05,78,143,102
20241104,PRD0010,WH05,42,143,102
20241111,PRD0010,WH05,5,143,102
20241118,PRD0010,WH05,0,143,102
20241125,PRD0010,WH05,0,143,102
20241202,PRD0010,WH05,0,143,102
20241209,PRD0010,WH05,0,143,102
20241216,PRD0010,WH05,0,143,102
20241223,PRD0010,WH05,0,143,102
20241230,PRD0010,WH05,0,143,102
20250106,PRD0010,WH05,4,143,102
20250113,PRD0010,WH05,0,143,102
20250120,PRD0010,WH05,13,143,102
20250127,PRD0010,WH05,0,143,102
20250203,PRD0010,WH05,0,143,102
20250210,PRD0010,WH05,0,143,102
20250217,PRD0010,WH05,0,143,102
20250224,PRD0010,WH05,0,143,102
20250303,PRD0010,WH05,0,143,102
20250310,PRD0010,WH05,11,143,102
20250317,PRD0010,WH05,12,143,102
20250324,PRD0010,WH05,0,143,102
20250331,PRD0010,WH05,8,143,102
20250407,PRD0010,WH05,22,143,102
20250414,PRD0010,WH05,11,143,102
20250421,PRD0010,WH05,0,143,102
20250428,PRD0010,WH05,6,143,102
20250505,PRD0010,WH05,0,143,102
20250512,PRD0010,WH05,17,143,102
20250519,PRD0010,WH05,35,143,102
20250526,PRD0010,WH05,35,143,102
20250602,PRD0010,WH05,41,143,102
20250609,PRD0010,WH05,49,143,102
20250616,PRD0010,WH05,25,143,102
20250623,PRD0010,WH05,17,143,102
20250630,PRD0010,WH05,18,143,102
20250707,PRD0010,WH05,1,143,102
20250714,PRD0010,WH05,8,143,102
20250721,PRD0010,WH05,4,143,102
20250728,PRD0010,WH05,0,143,102
20250804,PRD0010,WH05,0,143,102
20250811,PRD0010,WH05,0,143,102
20250818,PRD0010,WH05,0,143,102
20250825,PRD0010,WH05,3,143,102
20250901,PRD0010,WH05,1,143,102
20250908,PRD0010,WH05,4,143,102
20250915,PRD0010,WH05,0,143,102
20250922,PRD0010,WH05,0,143,102
20250929,PRD0010,WH05,2,143,102
20251006,PRD0010,WH05,10,143,102
20251013,PRD0010,WH05,17,143,102
20251020,PRD0010,WH05,35,143,102
20251027,PRD0010,WH05,40,143,102
20251103,PRD0010,WH05,6,143,102
20251110,PRD0010,WH05,0,143,102
20251117,PRD0010,WH05,0,143,102
20251124,PRD0010,WH05,0,143,102
20251201,PRD0010,WH05,0,143,102
20251208,PRD0010,WH05,0,143,102
20251215,PRD0010,WH05,0,143,102
20251222,PRD0010,WH05,0,143,102
20251229,PRD0010,WH05,0,143,102
20240101,PRD0011,WH06,310,176,97
20240108,PRD0011,WH06,239,176,97
20240115,PRD0011,WH06,175,176,97
20240122,PRD0011,WH06,181,176,97
20240129,PRD0011,WH06,117,176,97
20240205,PRD0011,WH06,126,176,97
20240212,PRD0011,WH06,120,176,97
20240219,PRD0011,WH06,115,176,97
20240226,PRD0011,WH06,122,176,97
20240304,PRD0011,WH06,125,176,97
20240311,PRD0011,WH06,121,176,97
20240318,PRD0011,WH06,145,176,97
20240325,PRD0011,WH06,139,176,97
20240401,PRD0011,WH06,141,176,97
20240408,PRD0011,WH06,144,176,97
20240415,PRD0011,WH06,153,176,97
20240422,PRD0011,WH06,145,176,97
20240429,PRD0011,WH06,145,176,97
20240506,PRD0011,WH06,145,176,97
20240513,PRD0011,WH06,161,176,97
20240520,PRD0011,WH06,161,176,97
20240527,PRD0011,WH06,181,176,97
20240603,PRD0011,WH06,115,176,97
20240610,PRD0011,WH06,131,176,97
20240617,PRD0011,WH06,127,176,97
20240624,PRD0011,WH06,134,176,97
20240701,PRD0011,WH06,142,176,97
20240708,PRD0011,WH06,140,176,97
20240715,PRD0011,WH06,135,176,97
20240722,PRD0011,WH06,141,176,97
20240729,PRD0011,WH06,148,176,97
20240805,PRD0011,WH06,135,176,97
20240812,PRD0011,WH06,141,176,97
20240819,PRD0011,WH06,156,176,97
20240826,PRD0011,WH06,129,176,97
20240902,PRD0011,WH06,135,176,97
20240909,PRD0011,WH06,137,176,97
20240916,PRD0011,WH06,135,176,97
20240923,PRD0011,WH06,144,176,97
20240930,PRD0011,WH06,133,176,97
20241007,PRD0011,WH06,126,176,97
20241014,PRD0011,WH06,129,176,97
20241021,PRD0011,WH06,129,176,97
20241028,PRD0011,WH06,125,176,97
20241104,PRD0011,WH06,101,176,97
20241111,PRD0011,WH06,62,176,97
20241118,PRD0011,WH06,13,176,97
20241125,PRD0011,WH06,0,176,97
20241202,PRD0011,WH06,0,176,97
20241209,PRD0011,WH06,0,176,97
20241216,PRD0011,WH06,0,176,97
20241223,PRD0011,WH06,0,176,97
20241230,PRD0011,WH06,0,176,97
20250106,PRD0011,WH06,0,176,97
20250113,PRD0011,WH06,13,176,97
20250120,PRD0011,WH06,10,176,97
20250127,PRD0011,WH06,39,176,97
20250203,PRD0011,WH06,34,176,97
20250210,PRD0011,WH06,71,176,97
20250217,PRD0011,WH06,67,176,97
20250224,PRD0011,WH06,73,176,97
20250303,PRD0011,WH06,83,176,97
20250310,PRD0011,WH06,97,176,97
20250317,PRD0011,WH06,98,176,97
20250324,PRD0011,WH06,113,176,97
20250331,PRD0011,WH06,113,176,97
20250407,PRD0011,WH06,106,176,97
20250414,PRD0011,WH06,127,176,97
20250421,PRD0011,WH06,116,176,97
20250428,PRD0011,WH06,115,176,97
20250505,PRD0011,WH06,129,176,97
20250512,PRD0011,WH06,154,176,97
20250519,PRD0011,WH06,151,176,97
20250526,PRD0011,WH06,146,176,97
20250602,PRD0011,WH06,134,176,97
20250609,PRD0011,WH06,138,176,97
20250616,PRD0011,WH06,136,176,97
20250623,PRD0011,WH06,122,176,97
20250630,PRD0011,WH06,145,176,97
20250707,PRD0011,WH06,146,176,97
20250714,PRD0011,WH06,137,176,97
20250721,PRD0011,WH06,131,176,97
20250728,PRD0011,WH06,131,176,97
20250804,PRD0011,WH06,116,176,97
20250811,PRD0011,WH06,112,176,97
20250818,PRD0011,WH06,129,176,97
20250825,PRD0011,WH06,107,176,97
20250901,PRD0011,WH06,100,176,97
20250908,PRD0011,WH06,108,176,97
20250915,PRD0011,WH06,92,176,97
20250922,PRD0011,WH06,96,176,97
20250929,PRD0011,WH06,109,176,97
20251006,PRD0011,WH06,105,176,97
20251013,PRD0011,WH06,117,176,97
20251020,PRD0011,WH06,130,176,97
20251027,PRD0011,WH06,124,176,97
20251103,PRD0011,WH06,74,176,97
20251110,PRD0011,WH06,54,176,97
20251117,PRD0011,WH06,6,176,97
20251124,PRD0011,WH06,0,176,97
20251201,PRD0011,WH06,0,176,97
20251208,PRD0011,WH06,0,176,97
20251215,PRD0011,WH06,0,176,97
20251222,PRD0011,WH06,0,176,97
20251229,PRD0011,WH06,0,176,97
20240101,PRD0011,WH05,387,133,81
20240108,PRD0011,WH05,300,133,81
20240115,PRD0011,WH05,230,133,81
20240122,PRD0011,WH05,163,133,81
20240129,PRD0011,WH05,80,133,81
20240205,PRD0011,WH05,71,133,81
20240212,PRD0011,WH05,63,133,81
20240219,PRD0011,WH05,87,133,81
20240226,PRD0011,WH05,110,133,81
20240304,PRD0011,WH05,111,133,81
20240311,PRD0011,WH05,112,133,81
20240318,PRD0011,WH05,121,133,81
20240325,PRD0011,WH05,123,133,81
20240401,PRD0011,WH05,105,133,81
20240408,PRD0011,WH05,105,133,81
20240415,PRD0011,WH05,106,133,81
20240422,PRD0011,WH05,101,133,81
20240429,PRD0011,WH05,108,133,81
20240506,PRD0011,WH05,88,133,81
20240513,PRD0011,WH05,100,133,81
20240520,PRD0011,WH05,106,133,81
20240527,PRD0011,WH05,79,133,81
20240603,PRD0011,WH05,81,133,81
20240610,PRD0011,WH05,77,133,81
20240617,PRD0011,WH05,75,133,81
20240624,PRD0011,WH05,66,133,81
20240701,PRD0011,WH05,80,133,81
20240708,PRD0011,WH05,81,133,81
20240715,PRD0011,WH05,96,133,81
20240722,PRD0011,WH05,126,133,81
20240729,PRD0011,WH05,117,133,81
20240805,PRD0011,WH05,111,133,81
20240812,PRD0011,WH05,118,133,81
20240819,PRD0011,WH05,120,133,81
20240826,PRD0011,WH05,135,133,81
20240902,PRD0011,WH05,55,133,81
20240909,PRD0011,WH05,66,133,81
20240916,PRD0011,WH05,74,133,81
20240923,PRD0011,WH05,63,133,81
20240930,PRD0011,WH05,60,133,81
20241007,PRD0011,WH05,67,133,81
20241014,PRD0011,WH05,55,133,81
20241021,PRD0011,WH05,55,133,81
20241028,PRD0011,WH05,71,133,81
20241104,PRD0011,WH05,50,133,81
20241111,PRD0011,WH05,0,133,81
20241118,PRD0011,WH05,0,133,81
20241125,PRD0011,WH05,0,133,81
20241202,PRD0011,WH05,0,133,81
20241209,PRD0011,WH05,0,133,81
20241216,PRD0011,WH05,0,133,81
20241223,PRD0011,WH05,0,133,81
20241230,PRD0011,WH05,0,133,81
20250106,PRD0011,WH05,1,133,81
20250113,PRD0011,WH05,2,133,81
20250120,PRD0011,WH05,0,133,81
20250127,PRD0011,WH05,0,133,81
20250203,PRD0011,WH05,7,133,81
20250210,PRD0011,WH05,9,133,81
20250217,PRD0011,WH05,0,133,81
20250224,PRD0011,WH05,4,133,81
20250303,PRD0011,WH05,28,133,81
20250310,PRD0011,WH05,23,133,81
20250317,PRD0011,WH05,23,133,81
20250324,PRD0011,WH05,34,133,81
20250331,PRD0011,WH05,37,133,81
20250407,PRD0011,WH05,57,133,81
20250414,PRD0011,WH05,52,133,81
20250421,PRD0011,WH05,51,133,81
20250428,PRD0011,WH05,60,133,81
20250505,PRD0011,WH05,75,133,81
20250512,PRD0011,WH05,56,133,81
20250519,PRD0011,WH05,45,133,81
20250526,PRD0011,WH05,45,133,81
20250602,PRD0011,WH05,53,133,81
20250609,PRD0011,WH05,70,133,81
20250616,PRD0011,WH05,59,133,81
20250623,PRD0011,WH05,71,133,81
20250630,PRD0011,WH05,75,133,81
20250707,PRD0011,WH05,70,133,81
20250714,PRD0011,WH05,61,133,81
20250721,PRD0011,WH05,53,133,81
20250728,PRD0011,WH05,61,133,81
20250804,PRD0011,WH05,61,133,81
20250811,PRD0011,WH05,64,133,81
20250818,PRD0011,WH05,66,133,81
20250825,PRD0011,WH05,81,133,81
20250901,PRD0011,WH05,71,133,81
20250908,PRD0011,WH05,89,133,81
20250915,PRD0011,WH05,79,133,81
20250922,PRD0011,WH05,56,133,81
20250929,PRD0011,WH05,53,133,81
20251006,PRD0011,WH05,47,133,81
20251013,PRD0011,WH05,45,133,81
20251020,PRD0011,WH05,40,133,81
20251027,PRD0011,WH05,26,133,81
20251103,PRD0011,WH05,17,133,81
20251110,PRD0011,WH05,0,133,81
20251117,PRD0011,WH05,0,133,81
20251124,PRD0011,WH05,0,133,81
20251201,PRD0011,WH05,0,133,81
20251208,PRD0011,WH05,0,133,81
20251215,PRD0011,WH05,0,133,81
20251222,PRD0011,WH05,0,133,81
20251229,PRD0011,WH05,0,133,81
20240101,PRD0011,WH04,398,161,98
20240108,PRD0011,WH04,325,161,98
20240115,PRD0011,WH04,271,161,98
20240122,PRD0011,WH04,204,161,98
20240129,PRD0011,WH04,108,161,98
20240205,PRD0011,WH04,117,161,98
20240212,PRD0011,WH04,107,161,98
20240219,PRD0011,WH04,106,161,98
20240226,PRD0011,WH04,110,161,98
20240304,PRD0011,WH04,108,161,98
20240311,PRD0011,WH04,103,161,98
20240318,PRD0011,WH04,103,161,98
20240325,PRD0011,WH04,100,161,98
20240401,PRD0011,WH04,111,161,98
20240408,PRD0011,WH04,116,161,98
20240415,PRD0011,WH04,136,161,98
20240422,PRD0011,WH04,126,161,98
20240429,PRD0011,WH04,109,161,98
20240506,PRD0011,WH04,115,161,98
20240513,PRD0011,WH04,126,161,98
20240520,PRD0011,WH04,135,161,98
20240527,PRD0011,WH04,125,161,98
20240603,PRD0011,WH04,140,161,98
20240610,PRD0011,WH04,132,161,98
20240617,PRD0011,WH04,151,161,98
20240624,PRD0011,WH04,155,161,98
20240701,PRD0011,WH04,174,161,98
20240708,PRD0011,WH04,100,161,98
20240715,PRD0011,WH04,104,161,98
20240722,PRD0011,WH04,89,161,98
20240729,PRD0011,WH04,88,161,98
20240805,PRD0011,WH04,63,161,98
20240812,PRD0011,WH04,50,161,98
20240819,PRD0011,WH04,37,161,98
20240826,PRD0011,WH04,32,161,98
20240902,PRD0011,WH04,36,161,98
20240909,PRD0011,WH04,41,161,98
20240916,PRD0011,WH04,28,161,98
20240923,PRD0011,WH04,46,161,98
20240930,PRD0011,WH04,47,161,98
20241007,PRD0011,WH04,36,161,98
20241014,PRD0011,WH04,42,161,98
20241021,PRD0011,WH04,33,161,98
20241028,PRD0011,WH04,26,161,98
20241104,PRD0011,WH04,10,161,98
20241111,PRD0011,WH04,0,161,98
20241118,PRD0011,WH04,0,161,98
20241125,PRD0011,WH04,0,161,98
20241202,PRD0011,WH04,0,161,98
20241209,PRD0011,WH04,0,161,98
20241216,PRD0011,WH04,0,161,98
20241223,PRD0011,WH04,0,161,98
20241230,PRD0011,WH04,0,161,98
20250106,PRD0011,WH04,17,161,98
20250113,PRD0011,WH04,17,161,98
20250120,PRD0011,WH04,16,161,98
20250127,PRD0011,WH04,14,161,98
20250203,PRD0011,WH04,11,161,98
20250210,PRD0011,WH04,21,161,98
20250217,PRD0011,WH04,37,161,98
20250224,PRD0011,WH04,21,161,98
20250303,PRD0011,WH04,11,161,98
20250310,PRD0011,WH04,16,161,98
20250317,PRD0011,WH04,21,161,98
20250324,PRD0011,WH04,19,161,98
20250331,PRD0011,WH04,0,161,98
20250407,PRD0011,WH04,0,161,98
20250414,PRD0011,WH04,17,161,98
20250421,PRD0011,WH04,8,161,98
20250428,PRD0011,WH04,6,161,98
20250505,PRD0011,WH04,20,161,98
20250512,PRD0011,WH04,7,161,98
20250519,PRD0011,WH04,31,161,98
20250526,PRD0011,WH04,18,161,98
20250602,PRD0011,WH04,27,161,98
20250609,PRD0011,WH04,30,161,98
20250616,PRD0011,WH04,34,161,98
20250623,PRD0011,WH04,34,161,98
20250630,PRD0011,WH04,28,161,98
20250707,PRD0011,WH04,17,161,98
20250714,PRD0011,WH04,26,161,98
20250721,PRD0011,WH04,11,161,98
20250728,PRD0011,WH04,0,161,98
20250804,PRD0011,WH04,0,161,98
20250811,PRD0011,WH04,15,161,98
20250818,PRD0011,WH04,2,161,98
20250825,PRD0011,WH04,34,161,98
20250901,PRD0011,WH04,29,161,98
20250908,PRD0011,WH04,37,161,98
20250915,PRD0011,WH04,26,161,98
20250922,PRD0011,WH04,31,161,98
20250929,PRD0011,WH04,39,161,98
20251006,PRD0011,WH04,29,161,98
20251013,PRD0011,WH04,48,161,98
20251020,PRD0011,WH04,53,161,98
20251027,PRD0011,WH04,68,161,98
20251103,PRD0011,WH04,65,161,98
20251110,PRD0011,WH04,36,161,98
20251117,PRD0011,WH04,0,161,98
20251124,PRD0011,WH04,0,161,98
20251201,PRD0011,WH04,0,161,98
20251208,PRD0011,WH04,0,161,98
20251215,PRD0011,WH04,0,161,98
20251222,PRD0011,WH04,0,161,98
20251229,PRD0011,WH04,0,161,98
20240101,PRD0012,WH04,490,295,199
20240108,PRD0012,WH04,376,295,199
20240115,PRD0012,WH04,278,295,199
20240122,PRD0012,WH04,299,295,199
20240129,PRD0012,WH04,195,295,199
20240205,PRD0012,WH04,222,295,199
20240212,PRD0012,WH04,228,295,199
20240219,PRD0012,WH04,249,295,199
20240226,PRD0012,WH04,253,295,199
20240304,PRD0012,WH04,240,295,199
20240311,PRD0012,WH04,226,295,199
20240318,PRD0012,WH04,219,295,199
20240325,PRD0012,WH04,236,295,199
20240401,PRD0012,WH04,219,295,199
20240408,PRD0012,WH04,222,295,199
20240415,PRD0012,WH04,232,295,199
20240422,PRD0012,WH04,251,295,199
20240429,PRD0012,WH04,272,295,199
20240506,PRD0012,WH04,298,295,199
20240513,PRD0012,WH04,215,295,199
20240520,PRD0012,WH04,236,295,199
20240527,PRD0012,WH04,245,295,199
20240603,PRD0012,WH04,259,295,199
20240610,PRD0012,WH04,251,295,199
20240617,PRD0012,WH04,256,295,199
20240624,PRD0012,WH04,252,295,199
20240701,PRD0012,WH04,236,295,199
20240708,PRD0012,WH04,231,295,199
20240715,PRD0012,WH04,229,295,199
20240722,PRD0012,WH04,211,295,199
20240729,PRD0012,WH04,185,295,199
20240805,PRD0012,WH04,216,295,199
20240812,PRD0012,WH04,214,295,199
20240819,PRD0012,WH04,199,295,199
20240826,PRD0012,WH04,221,295,199
20240902,PRD0012,WH04,212,295,199
20240909,PRD0012,WH04,215,295,199
20240916,PRD0012,WH04,222,295,199
20240923,PRD0012,WH04,219,295,199
20240930,PRD0012,WH04,204,295,199
20241007,PRD0012,WH04,181,295,199
20241014,PRD0012,WH04,183,295,199
20241021,PRD0012,WH04,180,295,199
20241028,PRD0012,WH04,160,295,199
20241104,PRD0012,WH04,88,295,199
20241111,PRD0012,WH04,31,295,199
20241118,PRD0012,WH04,5,295,199
20241125,PRD0012,WH04,0,295,199
20241202,PRD0012,WH04,0,295,199
20241209,PRD0012,WH04,0,295,199
20241216,PRD0012,WH04,0,295,199
20241223,PRD0012,WH04,0,295,199
20241230,PRD0012,WH04,0,295,199
20250106,PRD0012,WH04,7,295,199
20250113,PRD0012,WH04,14,295,199
20250120,PRD0012,WH04,0,295,199
20250127,PRD0012,WH04,2,295,199
20250203,PRD0012,WH04,0,295,199
20250210,PRD0012,WH04,0,295,199
20250217,PRD0012,WH04,7,295,199
20250224,PRD0012,WH04,20,295,199
20250303,PRD0012,WH04,21,295,199
20250310,PRD0012,WH04,15,295,199
20250317,PRD0012,WH04,27,295,199
20250324,PRD0012,WH04,24,295,199
20250331,PRD0012,WH04,27,295,199
20250407,PRD0012,WH04,37,295,199
20250414,PRD0012,WH04,31,295,199
20250421,PRD0012,WH04,15,295,199
20250428,PRD0012,WH04,40,295,199
20250505,PRD0012,WH04,52,295,199
20250512,PRD0012,WH04,48,295,199
20250519,PRD0012,WH04,57,295,199
20250526,PRD0012,WH04,71,295,199
20250602,PRD0012,WH04,91,295,199
20250609,PRD0012,WH04,100,295,199
20250616,PRD0012,WH04,102,295,199
20250623,PRD0012,WH04,104,295,199
20250630,PRD0012,WH04,117,295,199
20250707,PRD0012,WH04,108,295,199
20250714,PRD0012,WH04,83,295,199
20250721,PRD0012,WH04,91,295,199
20250728,PRD0012,WH04,71,295,199
20250804,PRD0012,WH04,66,295,199
20250811,PRD0012,WH04,73,295,199
20250818,PRD0012,WH04,74,295,199
20250825,PRD0012,WH04,68,295,199
20250901,PRD0012,WH04,71,295,199
20250908,PRD0012,WH04,51,295,199
20250915,PRD0012,WH04,48,295,199
20250922,PRD0012,WH04,35,295,199
20250929,PRD0012,WH04,45,295,199
20251006,PRD0012,WH04,45,295,199
20251013,PRD0012,WH04,25,295,199
20251020,PRD0012,WH04,3,295,199
20251027,PRD0012,WH04,0,295,199
20251103,PRD0012,WH04,0,295,199
20251110,PRD0012,WH04,0,295,199
20251117,PRD0012,WH04,0,295,199
20251124,PRD0012,WH04,0,295,199
20251201,PRD0012,WH04,0,295,199
20251208,PRD0012,WH04,0,295,199
20251215,PRD0012,WH04,0,295,199
